tip_label,img_path,img_path_2,img_path_3
Chaetodon_falcula_CHL01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_falcula_Bishop_1821335233.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_falcula_iNaturalist_11763158.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_falcula_FishPix_22173AF.jpg
Chaetodon_fasciatus_CFT01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_fasciatus_Bishop_-1886056978.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_fasciatus_iNaturalist_174967542.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_fasciatus_FishPix_32789AF.jpg
Chaetodon_fremblii_PW1517,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_fremblii_Bishop_5130835.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_fremblii_iNaturalist_101580731.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_fremblii_FishPix_85090AF.jpg
Chaetodon_gardineri_PW4074,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_gardineri_Bishop_-1706450280.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_gardineri_iNaturalist_174082664.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_gardineri_FishBase_Chgar_u1.jpg
Chaetodon_guentheri_FMNH128374,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_guentheri_Bishop_-184146759.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_guentheri_iNaturalist_12931521.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_guentheri_FishPix_16011AF.jpg
Chaetodon_guttatissimus_CGU14,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_guttatissimus_Bishop_-1623433841.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_guttatissimus_iNaturalist_174031744.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_guttatissimus_FishBase_Chgut_u0.jpg
Chaetodon_humeralis_PW1006,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_humeralis_iNaturalist_10169427.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_humeralis_FishBase_Chhum_u3.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_humeralis_FishBase_Chhum_u0.jpg
Chaetodon_interruptus_PW4842E,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_interruptus_iNaturalist_15933811.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_interruptus_FishBase_Chuni_uh.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_interruptus_FishBase_Chint_u5.jpg
Chaetodon_kleinii_PW4831,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_kleinii_Bishop_-1577854379.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_kleinii_iNaturalist_336546534.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_kleinii_FishPix_10587AF.jpg
Chaetodon_larvatus_CLA01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_larvatus_Bishop_1783626891.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_larvatus_iNaturalist_173874128.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_larvatus_FishPix_85092AF.jpg
Chaetodon_leucopleura_PW4078,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_leucopleura_Bishop_951338608.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_leucopleura_iNaturalist_107921304.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_leucopleura_FishBase_Chleu_u5.jpg
Chaetodon_lineolatus_FMNH123553,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lineolatus_Bishop_-879271097.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_lineolatus_iNaturalist_134145241.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_lineolatus_FishPix_140792AF.jpg
Chaetodon_litus_PW4847,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_litus_Bishop_1983788749.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_litus_iNaturalist_12603647.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_litus_FishBase_Chlit_u0.jpg
Chaetodon_lunula_CHLU11,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lunula_Bishop_-530805309.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_lunula_iNaturalist_169964645.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_lunula_FishPix_11643AF.jpg
Chaetodon_lunulatus_SJL061,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lunulatus_Bishop_1113667583.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_lunulatus_iNaturalist_166474504.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_lunulatus_FishPix_140704AF.jpg
Chaetodon_madagaskariensis_CMD11,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_madagaskariensis_Bishop_1210446292.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_madagaskariensis_iNaturalist_220678407.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_madagaskariensis_FishBase_Chmad_u1.jpg
Chaetodon_melannotus_CMN01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_melannotus_Bishop_-1126507013.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_melannotus_iNaturalist_219530872.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_melannotus_FishPix_17334AF.jpg
Chaetodon_melapterus_CMP05,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_melapterus_Bishop_-738901426.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_melapterus_iNaturalist_278909138.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_melapterus_FishBase_Chmel_u0.jpg
Chaetodon_mertensii_PW3003,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_mertensii_Bishop_-727881428.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_mertensii_iNaturalist_14452975.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_mertensii_FishPix_140027AF.jpg
Chaetodon_mesoleucos_CMS01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_mesoleucos_Bishop_-899095560.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_mesoleucos_iNaturalist_243394041.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_mesoleucos_FishPix_141316AF.jpg
Chaetodon_meyeri_FMNH118571,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_meyeri_Bishop_-146742631.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_meyeri_iNaturalist_233496806.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_meyeri_FishPix_15990AF.jpg
Chaetodon_miliaris_PW1535,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_miliaris_Bishop_1720766063.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_miliaris_iNaturalist_178987952.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_miliaris_FishBase_Chmil_u0.jpg
Chaetodon_mitratus_CHI01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_mitratus_Bishop_-777256060.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_mitratus_iNaturalist_170685878.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_mitratus_FishPix_85097AF.jpg
Chaetodon_multicinctus_PW1520,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_multicinctus_Bishop_-1145166510.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_multicinctus_iNaturalist_14228531.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_multicinctus_FishPix_76102AF.jpg
Chaetodon_nigropunctatus_CNC01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_nigropunctatus_Bishop_1435538384.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_nigropunctatus_iNaturalist_13558701.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_nigropunctatus_FishBase_Chnig_u0.jpg
Chaetodon_nippon_M1853,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_nippon_Bishop_-751379567.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_nippon_iNaturalist_11570041.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_nippon_FishPix_1590AF.jpg
Chaetodon_ocellatus,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_ocellatus_iNaturalist_21126529.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_ocellatus_FishPix_22181AF.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_ocellatus_FishBase_Choce_u5.jpg
Chaetodon_ocellicaudus_FMNH128372,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ocellicaudus_Bishop_958979710.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_ocellicaudus_iNaturalist_270410292.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_ocellicaudus_FishPix_5227AF.jpg
Chaetodon_octofasciatus_PW3014,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_octofasciatus_Bishop_1838436391.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_octofasciatus_iNaturalist_187480976.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_octofasciatus_FishPix_40751AF.jpg
Chaetodon_ornatissimus_PW5539,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ornatissimus_Bishop_164962524.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_ornatissimus_iNaturalist_123987464.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_ornatissimus_FishPix_10043AF.jpg
Chaetodon_oxycephalus_FMNH119318,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_oxycephalus_iNaturalist_19630338.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_oxycephalus_FishPix_22169AF.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_oxycephalus_FishBase_Choxy_u0.jpg
Chaetodon_paucifasciatus_CPF01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_paucifasciatus_Bishop_-1576082838.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_paucifasciatus_iNaturalist_157577460.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_paucifasciatus_FishBase_Chpau_u0.jpg
Chaetodon_pelewensis_PW3004,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_pelewensis_Bishop_-460781405.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_pelewensis_iNaturalist_161020063.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_pelewensis_FishPix_28225AF.jpg
Chaetodon_pictus_CPS01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_pictus_iNaturalist_173874324.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_pictus_iNaturalist_179955261.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_pictus_iNaturalist_184329464.jpg
Chaetodon_plebeius_CPB01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_plebeius_Bishop_-113106721.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_plebeius_iNaturalist_14167014.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_plebeius_FishPix_107951AF.jpg
Chaetodon_punctatofasciatus_PW4843,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_punctatofasciatus_Bishop_1458053428.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_punctatofasciatus_iNaturalist_164904201.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_punctatofasciatus_FishPix_10063AF.jpg
Chaetodon_quadrimaculatus_PW4068,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_quadrimaculatus_iNaturalist_178914726.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_quadrimaculatus_FishPix_26595AF.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_quadrimaculatus_FishBase_Chqua_j0.jpg
Chaetodon_rafflesii_CRL01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_rafflesii_Bishop_-779601278.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_rafflesii_iNaturalist_175108059.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_rafflesii_FishPix_10012AF.jpg
Chaetodon_rainfordi_FMNH128538,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_rainfordi_Bishop_-805104421.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_rainfordi_iNaturalist_42481120.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_rainfordi_FishPix_78816AF.jpg
Chaetodon_reticulatus_FMNH123545,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_reticulatus_Bishop_-2063111040.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_reticulatus_iNaturalist_156611194.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_reticulatus_FishPix_107134AF.jpg
Chaetodon_robustus_CRB01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_robustus_iNaturalist_2549491.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_robustus_FishBase_Chrob_u6.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_robustus_FishBase_Chrob_u5.jpg
Chaetodon_sanctaehelenae_CHSA02,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_sanctaehelenae_iNaturalist_29339037.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_sanctaehelenae_FishBase_Chsan_u0.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_sanctaehelenae_FishBase_Chsan_u1.jpg
Chaetodon_sedentarius_PW1245,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_sedentarius_iNaturalist_149996653.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_sedentarius_FishBase_Chsed_u1.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_fishbase_extra/Chaetodon_sedentarius_FishBase_Chsed_u2.jpg
Chaetodon_selene_CHS01,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_selene_Bishop_-1379331455.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_selene_iNaturalist_148476948.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_selene_FishPix_26453AF.jpg
Chaetodon_semeion_FMNH118569,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_semeion_Bishop_-1205919593.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_inaturalist/Chaetodon_semeion_iNaturalist_187549895.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images/Chaetodon_semeion_FishPix_38321AF.jpg
