filename,species,source,original_mean_L,species_mean_L,L_shift,n_body_pixels,n_pixels_clamped
Amphichaetodon_howensis_FishBase_Amhow_u3.jpg,Amphichaetodon howensis,fishbase,31.53,39.59,8.05,112801,3522
Amphichaetodon_howensis_Bishop_-1464681654.jpg,Amphichaetodon howensis,bishop,29.05,39.59,10.54,196605,5884
Amphichaetodon_howensis_Bishop_-369771762.jpg,Amphichaetodon howensis,bishop,31.35,39.59,8.23,200422,5310
Amphichaetodon_howensis_Bishop_472868867 Background Removed.png,Amphichaetodon howensis,bishop,30.12,39.59,9.47,192557,7111
Amphichaetodon_howensis_Bishop_472868867.jpg,Amphichaetodon howensis,bishop,30.11,39.59,9.48,192054,7093
Amphichaetodon_howensis_FishBase_Amhow_u0.jpg,Amphichaetodon howensis,fishbase,49.35,39.59,-9.77,60932,16623
Amphichaetodon_howensis_FishBase_Amhow_u1.jpg,Amphichaetodon howensis,fishbase,30.55,39.59,9.04,107044,4287
Amphichaetodon_howensis_FishBase_Amhow_u2.jpg,Amphichaetodon howensis,fishbase,29.44,39.59,10.14,110239,3720
Amphichaetodon_howensis_iNaturalist_11105384.jpg,Amphichaetodon howensis,inaturalist,48.98,39.59,-9.39,205893,2876
Amphichaetodon_howensis_iNaturalist_405964908.jpg,Amphichaetodon howensis,inaturalist,46.93,39.59,-7.35,78418,2336
Amphichaetodon_howensis_FishWise_030360F000024W000002.jpg,Amphichaetodon howensis,unknown,52.2,39.59,-12.62,43388,13052
Amphichaetodon_howensis_FishWise_030360F000024W000003.jpg,Amphichaetodon howensis,unknown,29.45,39.59,10.14,84710,2854
Amphichaetodon_howensis_FishWise_030360F000048W000001.gif,Amphichaetodon howensis,unknown,46.64,39.59,-7.05,89084,235
Amphichaetodon_howensis_FishWise_030360F007696W000006.jpg,Amphichaetodon howensis,unknown,54.32,39.59,-14.73,92398,23526
Amphichaetodon_howensis_FishWise_030360F007696W000007.jpg,Amphichaetodon howensis,unknown,54.22,39.59,-14.63,69093,16377
Amphichaetodon_howensis_FishWise_030360F008947W000008.JPG,Amphichaetodon howensis,unknown,39.14,39.59,0.44,69824,173
Amphichaetodon_melbae_FishBase_Ammel_u0.jpg,Amphichaetodon melbae,fishbase,49.07,48.26,-0.81,105371,22653
Amphichaetodon_melbae_Bishop_-1115161976.jpg,Amphichaetodon melbae,bishop,48.63,48.26,-0.37,188561,35209
Amphichaetodon_melbae_iNaturalist_510100646.jpg,Amphichaetodon melbae,inaturalist,46.08,48.26,2.18,171844,247
Amphichaetodon_melbae_FishWise_043655F000024W000001.jpg,Amphichaetodon melbae,unknown,49.25,48.26,-0.99,80125,17062
Chaetodon_adiergastos_FishPix_28455AF.jpg,Chaetodon adiergastos,fishpix,68.77,56.52,-12.24,111422,5240
Chaetodon_adiergastos_Bishop_1979529705.jpg,Chaetodon adiergastos,bishop,60.27,56.52,-3.74,216955,9205
Chaetodon_adiergastos_FishBase_Chadi_u1.jpg,Chaetodon adiergastos,fishbase,60.73,56.52,-4.2,121982,5658
Chaetodon_adiergastos_FishBase_Chadi_u3.jpg,Chaetodon adiergastos,fishbase,67.04,56.52,-10.52,28695,1633
Chaetodon_adiergastos_FishBase_Chadi_u4.jpg,Chaetodon adiergastos,fishbase,28.84,56.52,27.68,145400,11715
Chaetodon_adiergastos_FishBaseUser_1354818522_86.28.236.182.jpg,Chaetodon adiergastos,fishbase,57.99,56.52,-1.46,349123,543
Chaetodon_adiergastos_FishBaseUser_1508793657_172.68.102.54.jpg,Chaetodon adiergastos,fishbase,38.02,56.52,18.5,1752267,24899
Chaetodon_adiergastos_FishBaseUser_1577140639_172.68.102.128.jpg,Chaetodon adiergastos,fishbase,56.09,56.52,0.43,435006,2
Chaetodon_adiergastos_FishBaseUser_1577140803_172.68.102.30.jpg,Chaetodon adiergastos,fishbase,40.59,56.52,15.93,1829477,18502
Chaetodon_adiergastos_FishBaseUser_1610273317_172.68.243.13.jpg,Chaetodon adiergastos,fishbase,48.34,56.52,8.18,2888249,0
Chaetodon_adiergastos_FishBaseUser_1753598392_219.73.75.40.jpg,Chaetodon adiergastos,fishbase,57.51,56.52,-0.99,946051,7996
Chaetodon_adiergastos_iNaturalist_18099243.jpg,Chaetodon adiergastos,inaturalist,71.16,56.52,-14.63,157649,6577
Chaetodon_adiergastos_iNaturalist_19737434.jpg,Chaetodon adiergastos,inaturalist,65.1,56.52,-8.58,356172,586
Chaetodon_adiergastos_iNaturalist_275485797.jpg,Chaetodon adiergastos,inaturalist,50.8,56.52,5.73,126814,0
Chaetodon_adiergastos_iNaturalist_312479934.jpg,Chaetodon adiergastos,inaturalist,58.13,56.52,-1.61,174374,62
Chaetodon_adiergastos_iNaturalist_341061286.jpg,Chaetodon adiergastos,inaturalist,41.01,56.52,15.51,408963,5701
Chaetodon_adiergastos_iNaturalist_432980114.jpg,Chaetodon adiergastos,inaturalist,56.19,56.52,0.34,146180,0
Chaetodon_adiergastos_iNaturalist_468973634.jpg,Chaetodon adiergastos,inaturalist,35.54,56.52,20.98,59793,452
Chaetodon_adiergastos_iNaturalist_556364227.jpg,Chaetodon adiergastos,inaturalist,68.45,56.52,-11.92,159039,11370
Chaetodon_adiergastos_FishWise_000669F000009W000005.jpg,Chaetodon adiergastos,unknown,58.75,56.52,-2.22,77448,1792
Chaetodon_adiergastos_FishWise_000669F000009W000007.jpg,Chaetodon adiergastos,unknown,61.97,56.52,-5.45,69116,0
Chaetodon_adiergastos_FishWise_000669F000009W000008.jpg,Chaetodon adiergastos,unknown,64.74,56.52,-8.22,99155,1451
Chaetodon_adiergastos_FishWise_000669F000009W000009.jpg,Chaetodon adiergastos,unknown,61.21,56.52,-4.69,112565,243
Chaetodon_adiergastos_FishWise_000669F000009W000010.jpg,Chaetodon adiergastos,unknown,48.15,56.52,8.37,89770,210
Chaetodon_adiergastos_FishWise_000669F000009W000011.jpg,Chaetodon adiergastos,unknown,54.34,56.52,2.19,84977,873
Chaetodon_adiergastos_FishWise_000669F000009W000012.jpg,Chaetodon adiergastos,unknown,50.2,56.52,6.33,91299,854
Chaetodon_adiergastos_FishWise_000669F000009W000013.jpg,Chaetodon adiergastos,unknown,50.34,56.52,6.18,73872,1072
Chaetodon_adiergastos_FishWise_000669F000024W000001.jpg,Chaetodon adiergastos,unknown,69.52,56.52,-12.99,73839,5104
Chaetodon_adiergastos_FishWise_000669F000024W000002.jpg,Chaetodon adiergastos,unknown,60.15,56.52,-3.62,86258,4082
Chaetodon_adiergastos_FishWise_000669F000031W000004.jpg,Chaetodon adiergastos,unknown,69.03,56.52,-12.5,77243,3335
Chaetodon_adiergastos_FishWise_000669F000110W000003.jpg,Chaetodon adiergastos,unknown,69.28,56.52,-12.76,91012,3965
Chaetodon_adiergastos_FishWise_000669F000387W000006.jpg,Chaetodon adiergastos,unknown,67.0,56.52,-10.48,112352,7
Chaetodon_adiergastos_FishWise_000669F000387W000014.jpg,Chaetodon adiergastos,unknown,60.2,56.52,-3.68,89882,15
Chaetodon_adiergastos_FishWise_000669F000492W000015.jpg,Chaetodon adiergastos,unknown,46.34,56.52,10.18,124387,1722
Chaetodon_andamanensis_FishPix_88987AF.jpg,Chaetodon andamanensis,fishpix,88.03,61.26,-26.77,161775,8297
Chaetodon_andamanensis_Bishop_-322272266.jpg,Chaetodon andamanensis,bishop,44.05,61.26,17.21,241581,916
Chaetodon_andamanensis_FishBase_Chand_u0.jpg,Chaetodon andamanensis,fishbase,44.62,61.26,16.65,136692,1824
Chaetodon_andamanensis_iNaturalist_436938868.jpg,Chaetodon andamanensis,inaturalist,68.35,61.26,-7.09,367212,1744
Chaetodon_argentatus_FishPix_2068AF.jpg,Chaetodon argentatus,fishpix,60.37,49.66,-10.71,127902,8946
Chaetodon_argentatus_Bishop_1074668308.jpg,Chaetodon argentatus,bishop,53.19,49.66,-3.53,191414,11783
Chaetodon_argentatus_FishBase_Charg_u0.jpg,Chaetodon argentatus,fishbase,36.37,49.66,13.29,106130,2674
Chaetodon_argentatus_FishBase_Charg_u2.jpg,Chaetodon argentatus,fishbase,53.54,49.66,-3.88,107235,7957
Chaetodon_argentatus_FishBase_Charg_ua.jpg,Chaetodon argentatus,fishbase,55.42,49.66,-5.76,105240,15641
Chaetodon_argentatus_iNaturalist_83513716.jpg,Chaetodon argentatus,inaturalist,46.49,49.66,3.17,318367,155
Chaetodon_argentatus_FishWise_004409F000024W000002.jpg,Chaetodon argentatus,unknown,58.01,49.66,-8.34,74393,0
Chaetodon_argentatus_FishWise_004409F000024W000003.jpg,Chaetodon argentatus,unknown,57.7,49.66,-8.03,83831,970
Chaetodon_argentatus_FishWise_004409F000039W000001.jpg,Chaetodon argentatus,unknown,28.59,49.66,21.08,106278,4125
Chaetodon_argentatus_FishWise_004409F006601W000005.jpg,Chaetodon argentatus,unknown,49.99,49.66,-0.33,142177,607
Chaetodon_argentatus_FishWise_004409F006601W000006.jpg,Chaetodon argentatus,unknown,46.62,49.66,3.04,54763,1099
Chaetodon_assarius_FishBase_Chass_u0.jpg,Chaetodon assarius,fishbase,72.67,51.68,-20.98,137228,7638
Chaetodon_assarius_iNaturalist_176862632.jpg,Chaetodon assarius,inaturalist,45.94,51.68,5.75,68220,23
Chaetodon_assarius_iNaturalist_477274770.jpg,Chaetodon assarius,inaturalist,62.23,51.68,-10.55,191375,1289
Chaetodon_assarius_iNaturalist_6085742.jpg,Chaetodon assarius,inaturalist,25.9,51.68,25.78,180881,2290
Chaetodon_aureofasciatus_Bishop_1459626629.jpg,Chaetodon aureofasciatus,bishop,58.59,55.77,-2.82,192815,3590
Chaetodon_aureofasciatus_FishBase_Chaur_u1.jpg,Chaetodon aureofasciatus,fishbase,59.37,55.77,-3.6,107937,2078
Chaetodon_aureofasciatus_FishBase_Chaur_ut.jpg,Chaetodon aureofasciatus,fishbase,63.72,55.77,-7.95,108628,662
Chaetodon_aureofasciatus_FishBaseUser_1607952616_172.69.135.150.jpg,Chaetodon aureofasciatus,fishbase,55.81,55.77,-0.04,327244,382
Chaetodon_aureofasciatus_FishBaseUser_1700898771_108.162.226.189.jpg,Chaetodon aureofasciatus,fishbase,46.87,55.77,8.9,87835,2216
Chaetodon_aureofasciatus_iNaturalist_341061346.jpg,Chaetodon aureofasciatus,inaturalist,48.43,55.77,7.34,439325,101
Chaetodon_aureofasciatus_FishWise_006046F000112W000003.jpg,Chaetodon aureofasciatus,unknown,57.58,55.77,-1.81,87145,0
Chaetodon_auriga_FishPix_12061AF.jpg,Chaetodon auriga,fishpix,48.52,61.68,13.16,98136,1
Chaetodon_auriga_Bishop_-2122348146.jpg,Chaetodon auriga,bishop,61.02,61.68,0.66,239289,1759
Chaetodon_auriga_Bishop_1449897185.jpg,Chaetodon auriga,bishop,62.47,61.68,-0.79,199808,2991
Chaetodon_auriga_Bishop_1547714619.jpg,Chaetodon auriga,bishop,64.13,61.68,-2.45,247137,2638
Chaetodon_auriga_Bishop_1988149751.jpg,Chaetodon auriga,bishop,52.82,61.68,8.85,241771,16012
Chaetodon_auriga_Bishop_415255648.jpg,Chaetodon auriga,bishop,58.56,61.68,3.12,272910,7112
Chaetodon_auriga_Bishop_843681634.jpg,Chaetodon auriga,bishop,61.15,61.68,0.53,254585,847
Chaetodon_auriga_FishBase_Chaur_u5.jpg,Chaetodon auriga,fishbase,60.98,61.68,0.7,135557,2719
Chaetodon_auriga_FishBase_Chaur_u6.jpg,Chaetodon auriga,fishbase,62.82,61.68,-1.14,155140,3394
Chaetodon_auriga_FishBase_Chaur_u7.jpg,Chaetodon auriga,fishbase,58.89,61.68,2.79,153285,4588
Chaetodon_auriga_FishBase_Chaur_u8.jpg,Chaetodon auriga,fishbase,61.6,61.68,0.08,156888,141
Chaetodon_auriga_FishBase_Chaur_u9.jpg,Chaetodon auriga,fishbase,64.55,61.68,-2.87,138681,2273
Chaetodon_auriga_FishBase_Chaur_ua.jpg,Chaetodon auriga,fishbase,53.18,61.68,8.5,136139,10334
Chaetodon_auriga_FishBase_Chaur_ul.jpg,Chaetodon auriga,fishbase,70.7,61.68,-9.02,123649,4596
Chaetodon_auriga_FishBase_Chaur_uv.jpg,Chaetodon auriga,fishbase,59.59,61.68,2.09,74691,188
Chaetodon_auriga_FishBase_Chaur_uz.jpg,Chaetodon auriga,fishbase,59.53,61.68,2.15,83359,961
Chaetodon_auriga_FishBaseUser_1361358789_86.28.236.182.jpg,Chaetodon auriga,fishbase,65.66,61.68,-3.98,305786,678
Chaetodon_auriga_FishBaseUser_1361358853_86.28.236.182.jpg,Chaetodon auriga,fishbase,66.41,61.68,-4.73,345846,10842
Chaetodon_auriga_FishBaseUser_1508794173_172.68.102.54.jpg,Chaetodon auriga,fishbase,56.03,61.68,5.65,1602539,92182
Chaetodon_auriga_FishBaseUser_1575022767_162.158.167.52.jpg,Chaetodon auriga,fishbase,58.75,61.68,2.93,1134656,0
Chaetodon_auriga_FishBaseUser_1705879547_172.70.254.95.jpg,Chaetodon auriga,fishbase,48.96,61.68,12.72,211902,10643
Chaetodon_auriga_iNaturalist_6973141.jpg,Chaetodon auriga,inaturalist,73.01,61.68,-11.33,256629,2115
Chaetodon_auriga_FishWise_006157F000003W000086.jpg,Chaetodon auriga,unknown,57.38,61.68,4.3,125138,2
Chaetodon_auriga_FishWise_006157F000009W000037.jpg,Chaetodon auriga,unknown,67.0,61.68,-5.32,88205,3320
Chaetodon_auriga_FishWise_006157F000009W000042.jpg,Chaetodon auriga,unknown,60.0,61.68,1.68,101926,0
Chaetodon_auriga_FishWise_006157F000009W000045.jpg,Chaetodon auriga,unknown,15.41,61.68,46.26,26158,2323
Chaetodon_auriga_FishWise_006157F000009W000053.jpg,Chaetodon auriga,unknown,56.22,61.68,5.46,91003,141
Chaetodon_auriga_FishWise_006157F000009W000061.jpg,Chaetodon auriga,unknown,73.81,61.68,-12.13,120581,6603
Chaetodon_auriga_FishWise_006157F000009W000062.jpg,Chaetodon auriga,unknown,53.96,61.68,7.72,112677,1
Chaetodon_auriga_FishWise_006157F000009W000063.jpg,Chaetodon auriga,unknown,54.95,61.68,6.73,116495,5
Chaetodon_auriga_FishWise_006157F000009W000064.jpg,Chaetodon auriga,unknown,57.93,61.68,3.75,119344,0
Chaetodon_auriga_FishWise_006157F000009W000065.jpg,Chaetodon auriga,unknown,55.48,61.68,6.2,133246,11
Chaetodon_auriga_FishWise_006157F000009W000066.jpg,Chaetodon auriga,unknown,61.59,61.68,0.09,131735,0
Chaetodon_auriga_FishWise_006157F000009W000068.jpg,Chaetodon auriga,unknown,48.99,61.68,12.68,80200,151
Chaetodon_auriga_FishWise_006157F000009W000072.jpg,Chaetodon auriga,unknown,74.79,61.68,-13.11,73560,1020
Chaetodon_auriga_FishWise_006157F000009W000073.jpg,Chaetodon auriga,unknown,64.79,61.68,-3.11,65583,4
Chaetodon_auriga_FishWise_006157F000009W000074.jpg,Chaetodon auriga,unknown,66.86,61.68,-5.18,78779,532
Chaetodon_auriga_FishWise_006157F000009W000075.jpg,Chaetodon auriga,unknown,69.09,61.68,-7.41,67519,882
Chaetodon_auriga_FishWise_006157F000009W000076.jpg,Chaetodon auriga,unknown,68.39,61.68,-6.71,81164,146
Chaetodon_auriga_FishWise_006157F000009W000077.jpg,Chaetodon auriga,unknown,58.05,61.68,3.63,75809,0
Chaetodon_auriga_FishWise_006157F000009W000079.jpg,Chaetodon auriga,unknown,67.51,61.68,-5.83,109920,772
Chaetodon_auriga_FishWise_006157F000009W000080.jpg,Chaetodon auriga,unknown,56.66,61.68,5.02,92376,21
Chaetodon_auriga_FishWise_006157F000009W000081.jpg,Chaetodon auriga,unknown,73.89,61.68,-12.21,102396,352
Chaetodon_auriga_FishWise_006157F000009W000082.jpg,Chaetodon auriga,unknown,74.8,61.68,-13.12,115438,144
Chaetodon_auriga_FishWise_006157F000009W000083.jpg,Chaetodon auriga,unknown,68.76,61.68,-7.08,123315,217
Chaetodon_auriga_FishWise_006157F000009W000084.jpg,Chaetodon auriga,unknown,63.96,61.68,-2.28,125226,227
Chaetodon_auriga_FishWise_006157F000009W000085.jpg,Chaetodon auriga,unknown,68.36,61.68,-6.68,135935,343
Chaetodon_auriga_FishWise_006157F000009W000087.jpg,Chaetodon auriga,unknown,68.76,61.68,-7.08,123315,217
Chaetodon_auriga_FishWise_006157F000009W000088.jpg,Chaetodon auriga,unknown,63.96,61.68,-2.28,125226,227
Chaetodon_auriga_FishWise_006157F000024W000001.jpg,Chaetodon auriga,unknown,70.48,61.68,-8.8,124726,5430
Chaetodon_auriga_FishWise_006157F000024W000033.jpg,Chaetodon auriga,unknown,53.27,61.68,8.41,104487,7401
Chaetodon_auriga_FishWise_006157F000024W000049.jpg,Chaetodon auriga,unknown,58.65,61.68,3.03,106895,17
Chaetodon_auriga_FishWise_006157F000024W000051.jpg,Chaetodon auriga,unknown,60.75,61.68,0.93,105435,1416
Chaetodon_auriga_FishWise_006157F000024W000056.jpg,Chaetodon auriga,unknown,62.68,61.68,-1.0,112037,1319
Chaetodon_auriga_FishWise_006157F000024W000057.jpg,Chaetodon auriga,unknown,58.83,61.68,2.85,118589,3484
Chaetodon_auriga_FishWise_006157F000112W000021.jpg,Chaetodon auriga,unknown,62.63,61.68,-0.95,146366,3248
Chaetodon_auriga_FishWise_006157F000112W000060.jpg,Chaetodon auriga,unknown,67.33,61.68,-5.65,117303,1216
Chaetodon_auriga_FishWise_006157F000167W000052.jpg,Chaetodon auriga,unknown,72.82,61.68,-11.14,64603,196
Chaetodon_auriga_FishWise_006157F000167W000055.jpg,Chaetodon auriga,unknown,73.5,61.68,-11.82,92103,345
Chaetodon_auriga_FishWise_006157F000387W000067.jpg,Chaetodon auriga,unknown,66.48,61.68,-4.8,107802,469
Chaetodon_auriga_FishWise_006157F000387W000070.jpg,Chaetodon auriga,unknown,57.94,61.68,3.74,129559,0
Chaetodon_auriga_FishWise_006157F000387W000071.jpg,Chaetodon auriga,unknown,58.04,61.68,3.63,91081,0
Chaetodon_auriga_FishWise_006157F000433W000078.jpg,Chaetodon auriga,unknown,62.64,61.68,-0.96,109907,32
Chaetodon_auriga_FishWise_006157F007696W000089.jpg,Chaetodon auriga,unknown,60.75,61.68,0.93,82356,709
Chaetodon_auripes_FishPix_140765AF.jpg,Chaetodon auripes,fishpix,48.86,47.5,-1.36,134207,615
Chaetodon_auripes_Bishop_-346327811.jpg,Chaetodon auripes,bishop,36.86,47.5,10.65,233578,1625
Chaetodon_auripes_Bishop_1839596140.jpg,Chaetodon auripes,bishop,43.52,47.5,3.99,255494,2389
Chaetodon_auripes_FishBase_Chaur_u10.jpg,Chaetodon auripes,fishbase,52.14,47.5,-4.63,156093,2522
Chaetodon_auripes_FishBase_Chaur_ub.jpg,Chaetodon auripes,fishbase,37.55,47.5,9.96,131663,1144
Chaetodon_auripes_FishBase_Chaur_uc.jpg,Chaetodon auripes,fishbase,43.33,47.5,4.18,142655,3347
Chaetodon_auripes_FishBase_Chauru12.jpg,Chaetodon auripes,fishbase,58.4,47.5,-10.89,123502,4835
Chaetodon_auripes_FishBaseUser_1672899899_172.69.33.176.jpg,Chaetodon auripes,fishbase,56.17,47.5,-8.67,456582,0
Chaetodon_auripes_FishBaseUser_1672899960_172.71.214.86.jpg,Chaetodon auripes,fishbase,54.54,47.5,-7.04,34836,723
Chaetodon_auripes_FishBaseUser_1672900006_162.158.179.13.jpg,Chaetodon auripes,fishbase,43.05,47.5,4.46,30913,35
Chaetodon_auripes_FishWise_006172F000112W000004.jpg,Chaetodon auripes,unknown,48.15,47.5,-0.64,112473,1252
Chaetodon_austriacus_FishBase_Chaus_u1.jpg,Chaetodon austriacus,fishbase,57.61,60.67,3.07,153203,4835
Chaetodon_austriacus_Bishop_-1737564550.jpg,Chaetodon austriacus,bishop,57.25,60.67,3.42,272412,7074
Chaetodon_austriacus_FishBase_Chaus_u3.jpg,Chaetodon austriacus,fishbase,80.51,60.67,-19.83,151297,6229
Chaetodon_austriacus_FishBaseUser_1368368984_82.20.1.24.jpg,Chaetodon austriacus,fishbase,66.32,60.67,-5.65,322603,3399
Chaetodon_austriacus_FishBaseUser_1508794470_172.68.102.54.jpg,Chaetodon austriacus,fishbase,60.06,60.67,0.62,868834,165
Chaetodon_austriacus_FishBaseUser_1655395652_172.71.94.47.jpg,Chaetodon austriacus,fishbase,57.54,60.67,3.14,5275337,2435
Chaetodon_austriacus_FishBaseUser_1655398281_172.71.94.129.jpg,Chaetodon austriacus,fishbase,66.51,60.67,-5.83,4717344,158
Chaetodon_austriacus_FishBaseUser_1655398308_172.71.94.129.jpg,Chaetodon austriacus,fishbase,63.98,60.67,-3.3,4909716,15570
Chaetodon_austriacus_FishBaseUser_1669069745_172.71.26.67.jpg,Chaetodon austriacus,fishbase,62.35,60.67,-1.68,1078702,6420
Chaetodon_austriacus_FishBaseUser_1705856644_108.162.212.67.jpg,Chaetodon austriacus,fishbase,70.56,60.67,-9.88,267857,4698
Chaetodon_austriacus_FishBaseUser_1747225338_95.95.129.49.jpg,Chaetodon austriacus,fishbase,55.92,60.67,4.75,306696,372
Chaetodon_austriacus_iNaturalist_450388533.jpg,Chaetodon austriacus,inaturalist,35.69,60.67,24.98,88422,2014
Chaetodon_austriacus_iNaturalist_606348798.jpg,Chaetodon austriacus,inaturalist,27.56,60.67,33.11,138410,8372
Chaetodon_austriacus_FishWise_006503F000009W000005.jpg,Chaetodon austriacus,unknown,66.39,60.67,-5.72,73249,10558
Chaetodon_austriacus_FishWise_006503F000009W000006.jpg,Chaetodon austriacus,unknown,76.0,60.67,-15.33,58647,171
Chaetodon_austriacus_FishWise_006503F000009W000007.jpg,Chaetodon austriacus,unknown,69.56,60.67,-8.88,64123,4354
Chaetodon_austriacus_FishWise_006503F000009W000008.jpg,Chaetodon austriacus,unknown,66.68,60.67,-6.01,53134,6210
Chaetodon_austriacus_FishWise_006503F000009W000009.jpg,Chaetodon austriacus,unknown,61.79,60.67,-1.11,103598,543
Chaetodon_austriacus_FishWise_006503F000167W000002.jpg,Chaetodon austriacus,unknown,47.4,60.67,13.27,31465,382
Chaetodon_austriacus_FishWise_006503F000387W000011.jpg,Chaetodon austriacus,unknown,58.32,60.67,2.35,132979,0
Chaetodon_austriacus_FishWise_006503F000387W000012.jpg,Chaetodon austriacus,unknown,66.16,60.67,-5.48,111987,287
Chaetodon_baronessa_FishPix_23026AF.jpg,Chaetodon baronessa,fishpix,51.89,42.76,-9.13,106056,15885
Chaetodon_baronessa_Bishop_-2122794458.jpg,Chaetodon baronessa,bishop,31.34,42.76,11.42,249399,4892
Chaetodon_baronessa_Bishop_1152880952.jpg,Chaetodon baronessa,bishop,33.5,42.76,9.26,211574,2494
Chaetodon_baronessa_Bishop_601798515.jpg,Chaetodon baronessa,bishop,46.36,42.76,-3.61,225146,4891
Chaetodon_baronessa_Bishop_918345433.jpg,Chaetodon baronessa,bishop,34.19,42.76,8.57,243224,6474
Chaetodon_baronessa_FishBase_Chbar_j0.jpg,Chaetodon baronessa,fishbase,52.43,42.76,-9.67,37018,2038
Chaetodon_baronessa_FishBase_Chbar_u0.jpg,Chaetodon baronessa,fishbase,30.88,42.76,11.88,138581,4759
Chaetodon_baronessa_FishBase_Chbar_u1.jpg,Chaetodon baronessa,fishbase,34.61,42.76,8.14,136609,4518
Chaetodon_baronessa_FishBase_Chbar_u3.jpg,Chaetodon baronessa,fishbase,33.74,42.76,9.02,118570,2038
Chaetodon_baronessa_FishBase_Chbar_u4.jpg,Chaetodon baronessa,fishbase,46.89,42.76,-4.14,126247,3760
Chaetodon_baronessa_FishBase_Chbar_u8.jpg,Chaetodon baronessa,fishbase,52.38,42.76,-9.62,80114,3932
Chaetodon_baronessa_FishBaseUser_1444522709_24.215.186.224.jpg,Chaetodon baronessa,fishbase,45.24,42.76,-2.48,1028266,9884
Chaetodon_baronessa_FishBaseUser_1508794820_172.68.102.54.jpg,Chaetodon baronessa,fishbase,32.55,42.76,10.21,619807,430
Chaetodon_baronessa_FishBaseUser_1527590351_162.158.22.210.jpg,Chaetodon baronessa,fishbase,42.74,42.76,0.02,208936,557
Chaetodon_baronessa_FishBaseUser_1569479961_172.68.189.231.jpg,Chaetodon baronessa,fishbase,35.27,42.76,7.49,89743,1196
Chaetodon_baronessa_FishBaseUser_1577140889_172.68.102.30.jpg,Chaetodon baronessa,fishbase,41.68,42.76,1.07,3029061,571
Chaetodon_baronessa_FishBaseUser_1703892135_172.70.55.134.jpg,Chaetodon baronessa,fishbase,38.02,42.76,4.74,67000,586
Chaetodon_baronessa_FishBaseUser_1706125656_172.70.55.133.jpg,Chaetodon baronessa,fishbase,33.03,42.76,9.73,183636,1914
Chaetodon_baronessa_FishBaseUser_1707093697_172.70.82.152.jpg,Chaetodon baronessa,fishbase,42.36,42.76,0.39,188654,38
Chaetodon_baronessa_FishBaseUser_1747225527_95.95.129.49.jpg,Chaetodon baronessa,fishbase,43.38,42.76,-0.62,1068399,49
Chaetodon_baronessa_FishWise_007419F000009W000008.jpg,Chaetodon baronessa,unknown,45.11,42.76,-2.35,106055,7374
Chaetodon_baronessa_FishWise_007419F000009W000009.jpg,Chaetodon baronessa,unknown,49.33,42.76,-6.57,83762,534
Chaetodon_baronessa_FishWise_007419F000009W000010.jpg,Chaetodon baronessa,unknown,44.2,42.76,-1.44,63590,295
Chaetodon_baronessa_FishWise_007419F000009W000014.jpg,Chaetodon baronessa,unknown,60.19,42.76,-17.43,111042,736
Chaetodon_baronessa_FishWise_007419F000009W000015.jpg,Chaetodon baronessa,unknown,44.74,42.76,-1.98,106746,501
Chaetodon_baronessa_FishWise_007419F000033W000001.jpg,Chaetodon baronessa,unknown,52.28,42.76,-9.52,54069,2473
Chaetodon_baronessa_FishWise_007419F000112W000007.jpg,Chaetodon baronessa,unknown,56.33,42.76,-13.57,117019,2249
Chaetodon_baronessa_FishWise_007419F000387W000011.jpg,Chaetodon baronessa,unknown,36.85,42.76,5.91,117493,31
Chaetodon_baronessa_FishWise_007419F000387W000012.jpg,Chaetodon baronessa,unknown,50.01,42.76,-7.25,99048,296
Chaetodon_baronessa_FishWise_007419F000387W000013.jpg,Chaetodon baronessa,unknown,48.86,42.76,-6.11,108770,2482
Chaetodon_baronessa_FishWise_007419F000387W000016.jpg,Chaetodon baronessa,unknown,35.1,42.76,7.66,63728,7
Chaetodon_bennetti_Bishop_-2064196433.jpg,Chaetodon bennetti,bishop,65.41,67.23,1.82,232843,13
Chaetodon_bennetti_Bishop_711591108.jpg,Chaetodon bennetti,bishop,60.56,67.23,6.67,212171,6103
Chaetodon_bennetti_FishBase_Chben_u1.jpg,Chaetodon bennetti,fishbase,65.77,67.23,1.46,130914,117
Chaetodon_bennetti_FishBase_Chben_u2.jpg,Chaetodon bennetti,fishbase,61.29,67.23,5.93,118850,3982
Chaetodon_bennetti_FishBase_Chben_u4.jpg,Chaetodon bennetti,fishbase,75.55,67.23,-8.32,63800,1831
Chaetodon_bennetti_FishBase_Chben_u6.jpg,Chaetodon bennetti,fishbase,74.54,67.23,-7.31,194650,12274
Chaetodon_bennetti_FishBase_Chben_ud.jpg,Chaetodon bennetti,fishbase,68.48,67.23,-1.25,116347,700
Chaetodon_bennetti_FishBaseUser_1433887750_2.238.54.39.jpg,Chaetodon bennetti,fishbase,49.89,67.23,17.33,166095,540
Chaetodon_bennetti_FishBaseUser_1508795146_172.68.102.54.jpg,Chaetodon bennetti,fishbase,63.55,67.23,3.68,864139,229
Chaetodon_bennetti_FishBaseUser_1747086309_169.150.203.237.jpg,Chaetodon bennetti,fishbase,69.43,67.23,-2.2,625363,4658
Chaetodon_bennetti_FishBaseUser_1747225818_95.95.129.49.jpg,Chaetodon bennetti,fishbase,62.9,67.23,4.33,1997128,35
