species,fishbase_file,bishop_file,is_duplicate,reviewed_at,notes
Chaetodon miliaris,Chaetodon_miliaris_FishBase_Chmil_u1.jpg,Chaetodon_miliaris_Bishop_725437158.jpg,no,2026-02-05T12:37:13.499074,
Chaetodon mitratus,Chaetodon_mitratus_FishBase_Chmit_u1.jpg,Chaetodon_mitratus_Bishop_-777256060.jpg,yes,2026-02-05T12:24:06.597045,
Chaetodon multicinctus,Chaetodon_multicinctus_FishBase_Chmul_u2.jpg,Chaetodon_multicinctus_Bishop_-1145166510.jpg,yes,2026-02-05T12:23:02.409174,
Chaetodon multicinctus,Chaetodon_multicinctus_FishBase_Chmul_u3.jpg,Chaetodon_multicinctus_Bishop_-1285212619.jpg,yes,2026-02-05T12:23:06.621752,
Chaetodon nigropunctatus,Chaetodon_nigropunctatus_FishBase_Chnig_u2.jpg,Chaetodon_nigropunctatus_Bishop_1435538384.jpg,yes,2026-02-05T12:23:09.495003,
Chaetodon nigropunctatus,Chaetodon_nigropunctatus_FishBase_Chnig_u4.jpg,Chaetodon_nigropunctatus_Bishop_276052843.jpg,yes,2026-02-05T12:23:10.305455,
Chaetodon nippon,Chaetodon_nippon_FishBase_Chnip_u1.jpg,Chaetodon_nippon_Bishop_-751379567.jpg,yes,2026-02-05T12:23:10.838359,
Chaetodon ocellicaudus,Chaetodon_ocellicaudus_FishBase_Choce_u4.jpg,Chaetodon_ocellicaudus_Bishop_958979710.jpg,yes,2026-02-05T12:24:31.889776,
Chaetodon octofasciatus,Chaetodon_octofasciatus_FishBase_Choct_u2.jpg,Chaetodon_octofasciatus_Bishop_1838436391.jpg,yes,2026-02-05T12:24:07.267061,
Chaetodon ornatissimus,Chaetodon_ornatissimus_FishBase_Chorn_u3.jpg,Chaetodon_ornatissimus_Bishop_164962524.jpg,yes,2026-02-05T12:23:11.520148,
Chaetodon ornatissimus,Chaetodon_ornatissimus_FishBase_Chorn_u2.jpg,Chaetodon_ornatissimus_Bishop_553414317.jpg,yes,2026-02-05T12:25:13.377286,
Chaetodon paucifasciatus,Chaetodon_paucifasciatus_FishBase_Chpau_u1.jpg,Chaetodon_paucifasciatus_Bishop_-1576082838.jpg,yes,2026-02-05T12:25:00.123544,
Chaetodon pelewensis,Chaetodon_pelewensis_FishBase_Chpel_u1.jpg,Chaetodon_pelewensis_Bishop_-460781405.jpg,yes,2026-02-05T12:23:12.460071,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u3.jpg,Chaetodon_plebeius_Bishop_-243381367.jpg,yes,2026-02-05T12:24:08.001627,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u4.jpg,Chaetodon_plebeius_Bishop_-531604202.jpg,yes,2026-02-05T12:24:08.743238,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u5.jpg,Chaetodon_plebeius_Bishop_-243381367.jpg,no,2026-02-05T12:26:42.190439,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u5.jpg,Chaetodon_plebeius_Bishop_-113106721.jpg,no,2026-02-05T12:28:38.104704,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u3.jpg,Chaetodon_plebeius_Bishop_-113106721.jpg,no,2026-02-05T12:31:02.390770,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u3.jpg,Chaetodon_plebeius_Bishop_-531604202.jpg,no,2026-02-05T12:36:31.701741,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u4.jpg,Chaetodon_plebeius_Bishop_-243381367.jpg,no,2026-02-05T12:36:33.105516,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u5.jpg,Chaetodon_plebeius_Bishop_-531604202.jpg,no,2026-02-05T12:37:16.992914,
Chaetodon plebeius,Chaetodon_plebeius_FishBase_Chple_u4.jpg,Chaetodon_plebeius_Bishop_-113106721.jpg,no,2026-02-05T12:37:41.081868,
Chaetodon punctatofasciatus,Chaetodon_punctatofasciatus_FishBase_Chpun_u3.jpg,Chaetodon_punctatofasciatus_Bishop_1458053428.jpg,yes,2026-02-05T12:24:32.839472,
Chaetodon punctatofasciatus,Chaetodon_punctatofasciatus_FishBase_Chpun_u0.jpg,Chaetodon_punctatofasciatus_Bishop_1458053428.jpg,no,2026-02-05T12:37:18.094075,
Chaetodon rafflesii,Chaetodon_rafflesii_FishBase_Chraf_u3.jpg,Chaetodon_rafflesii_Bishop_-779601278.jpg,yes,2026-02-05T12:28:48.976222,
Chaetodon rafflesii,Chaetodon_rafflesii_FishBase_Chraf_u2.jpg,Chaetodon_rafflesii_Bishop_497192485.jpg,yes,2026-02-05T12:34:54.533512,
Chaetodon rafflesii,Chaetodon_rafflesii_FishBase_Chraf_u3.jpg,Chaetodon_rafflesii_Bishop_497192485.jpg,no,2026-02-05T12:34:58.275200,
Chaetodon rafflesii,Chaetodon_rafflesii_FishBase_Chraf_u2.jpg,Chaetodon_rafflesii_Bishop_-779601278.jpg,no,2026-02-05T12:37:19.326188,
Chaetodon rainfordi,Chaetodon_rainfordi_FishBase_Chrai_u0.jpg,Chaetodon_rainfordi_Bishop_-805104421.jpg,yes,2026-02-05T12:24:09.447874,
Chaetodon reticulatus,Chaetodon_reticulatus_FishBase_Chret_u4.jpg,Chaetodon_reticulatus_Bishop_-2063111040.jpg,yes,2026-02-05T12:25:00.873900,
Chaetodon selene,Chaetodon_selene_FishBase_Chsel_u0.jpg,Chaetodon_selene_Bishop_-1379331455.jpg,yes,2026-02-05T12:35:21.908769,
Chaetodon semeion,Chaetodon_semeion_FishBase_Chsem_u0.jpg,Chaetodon_semeion_Bishop_238560942.jpg,yes,2026-02-05T12:23:13.508982,
Chaetodon semeion,Chaetodon_semeion_FishBase_Chsem_u3.jpg,Chaetodon_semeion_Bishop_-1205919593.jpg,yes,2026-02-05T12:25:01.586404,
Chaetodon semeion,Chaetodon_semeion_FishBase_Chsem_u3.jpg,Chaetodon_semeion_Bishop_238560942.jpg,yes,2026-02-05T12:25:14.023507,
Chaetodon semeion,Chaetodon_semeion_FishBase_Chsem_u0.jpg,Chaetodon_semeion_Bishop_-1205919593.jpg,no,2026-02-05T12:27:12.244584,
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishBase_Chsem_u2.jpg,Chaetodon_semilarvatus_Bishop_-947886964.jpg,yes,2026-02-05T12:25:30.750864,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u1.jpg,Chaetodon_smithi_Bishop_-608924262.jpg,yes,2026-02-05T12:24:33.718729,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u0.jpg,Chaetodon_smithi_Bishop_-756583267.jpg,yes,2026-02-05T12:25:02.381181,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u3.jpg,Chaetodon_smithi_Bishop_-1166721005.jpg,yes,2026-02-05T12:26:46.158677,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u0.jpg,Chaetodon_smithi_Bishop_-608924262.jpg,no,2026-02-05T12:27:49.142490,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u0.jpg,Chaetodon_smithi_Bishop_-1166721005.jpg,no,2026-02-05T12:28:56.404184,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u1.jpg,Chaetodon_smithi_Bishop_-756583267.jpg,no,2026-02-05T12:32:16.295141,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u1.jpg,Chaetodon_smithi_Bishop_-1166721005.jpg,no,2026-02-05T12:33:27.329706,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u3.jpg,Chaetodon_smithi_Bishop_-608924262.jpg,no,2026-02-05T12:33:30.020369,
Chaetodon smithi,Chaetodon_smithi_FishBase_Chsmi_u3.jpg,Chaetodon_smithi_Bishop_-756583267.jpg,no,2026-02-05T12:33:31.979701,
Chaetodon speculum,Chaetodon_speculum_FishBase_Chspe_u0.jpg,Chaetodon_speculum_Bishop_65885528.jpg,yes,2026-02-05T12:35:30.350219,
Chaetodon tinkeri,Chaetodon_tinkeri_FishBase_Chtin_u0.jpg,Chaetodon_tinkeri_Bishop_-408146097.jpg,yes,2026-02-05T12:24:10.189320,
Chaetodon tinkeri,Chaetodon_tinkeri_FishBase_Chtin_u1.jpg,Chaetodon_tinkeri_Bishop_-1989865351.jpg,yes,2026-02-05T12:25:32.427163,
Chaetodon tinkeri,Chaetodon_tinkeri_FishBase_Chtin_u2.jpg,Chaetodon_tinkeri_Bishop_1959828294.jpg,yes,2026-02-05T12:33:51.599545,
Chaetodon tinkeri,Chaetodon_tinkeri_FishBase_Chtin_u2.jpg,Chaetodon_tinkeri_Bishop_-1989865351.jpg,no,2026-02-05T12:37:42.435070,
Chaetodon trichrous,Chaetodon_trichrous_FishBase_Chtri_ud.jpg,Chaetodon_trichrous_Bishop_-192591132.jpg,yes,2026-02-05T12:23:14.580835,
Chaetodon tricinctus,Chaetodon_tricinctus_FishBase_Chtri_u5.jpg,Chaetodon_tricinctus_Bishop_28770837.jpg,no,2026-02-05T12:27:57.979190,
Chaetodon trifascialis,Chaetodon_trifascialis_FishBase_Chtri_u7.jpg,Chaetodon_trifascialis_Bishop_-500274613.jpg,yes,2026-02-05T12:24:10.960105,
Chaetodon trifascialis,Chaetodon_trifascialis_FishBase_Chtri_u4.jpg,Chaetodon_trifascialis_Bishop_-1790297166.jpg,yes,2026-02-05T12:24:34.502581,
Chaetodon trifasciatus,Chaetodon_trifasciatus_FishBase_Chtri_uc.jpg,Chaetodon_trifasciatus_Bishop_-781709008.jpg,yes,2026-02-05T12:24:11.843617,
Chaetodon ulietensis,Chaetodon_ulietensis_FishBase_Chuli_u1.jpg,Chaetodon_ulietensis_Bishop_-201975074.jpg,yes,2026-02-05T12:24:35.206459,
Chaetodon ulietensis,Chaetodon_ulietensis_FishBase_Chuli_u2.jpg,Chaetodon_ulietensis_Bishop_-1430510223.jpg,yes,2026-02-05T12:25:03.148758,
Chaetodon ulietensis,Chaetodon_ulietensis_FishBase_Chuli_u1.jpg,Chaetodon_ulietensis_Bishop_-1430510223.jpg,no,2026-02-05T12:25:46.641091,
Chaetodon ulietensis,Chaetodon_ulietensis_FishBase_Chuli_u2.jpg,Chaetodon_ulietensis_Bishop_-201975074.jpg,no,2026-02-05T12:28:58.325465,
Chaetodon unimaculatus,Chaetodon_unimaculatus_FishBase_Chuni_u1.jpg,Chaetodon_unimaculatus_Bishop_-538563321.jpg,yes,2026-02-05T12:23:15.597211,
Chaetodon wiebeli,Chaetodon_wiebeli_FishBase_Chwie_u1.jpg,Chaetodon_wiebeli_Bishop_532247427.jpg,yes,2026-02-05T12:24:15.048587,
Chaetodon xanthocephalus,Chaetodon_xanthocephalus_FishBase_Chxan_u5.jpg,Chaetodon_xanthocephalus_Bishop_-1021247480.jpg,yes,2026-02-05T12:24:15.806641,
Chaetodon xanthurus,Chaetodon_xanthurus_FishBase_Chxan_u6.jpg,Chaetodon_xanthurus_Bishop_-858508951.jpg,yes,2026-02-05T12:25:17.115586,
Chaetodon xanthurus,Chaetodon_xanthurus_FishBase_Chxan_u7.jpg,Chaetodon_xanthurus_Bishop_-858508951.jpg,no,2026-02-05T12:31:03.851677,
Chelmon marginalis,Chelmon_marginalis_FishBase_Chmar_u2.jpg,Chelmon_marginalis_Bishop_24220165.jpg,yes,2026-02-05T12:24:16.605960,
Chelmon marginalis,Chelmon_marginalis_FishBase_Chmar_u5.jpg,Chelmon_marginalis_Bishop_-336691052.jpg,yes,2026-02-05T12:24:17.536193,
Chelmon marginalis,Chelmon_marginalis_FishBase_Chmar_u4.jpg,Chelmon_marginalis_Bishop_-1899628097.jpg,yes,2026-02-05T12:29:18.659837,
Chelmon muelleri,Chelmon_muelleri_FishBase_Chmue_u2.jpg,Chelmon_muelleri_Bishop_1919363298.jpg,yes,2026-02-05T12:23:17.705259,
Chelmon muelleri,Chelmon_muelleri_FishBase_Chmue_u1.jpg,Chelmon_muelleri_Bishop_425540539.jpg,yes,2026-02-05T12:23:22.255686,
Chelmon muelleri,Chelmon_muelleri_FishBase_Chmue_u1.jpg,Chelmon_muelleri_Bishop_1919363298.jpg,no,2026-02-05T12:37:21.236335,
Chelmon rostratus,Chelmon_rostratus_FishBase_Chros_u4.jpg,Chelmon_rostratus_Bishop_-1060273696.jpg,yes,2026-02-05T12:23:23.234663,
Chelmon rostratus,Chelmon_rostratus_FishBase_Chros_u5.jpg,Chelmon_rostratus_Bishop_-1630595999.jpg,yes,2026-02-05T12:26:18.187286,
Chelmon rostratus,Chelmon_rostratus_FishBase_Chros_u4.jpg,Chelmon_rostratus_Bishop_-1630595999.jpg,no,2026-02-05T12:26:56.066458,
Chelmon rostratus,Chelmon_rostratus_FishBase_Chros_u5.jpg,Chelmon_rostratus_Bishop_-1060273696.jpg,no,2026-02-05T12:28:04.779442,
Chelmon rostratus,Chelmon_rostratus_FishBase_Chros_u0.jpg,Chelmon_rostratus_Bishop_-1630595999.jpg,no,2026-02-05T12:37:22.363917,
Chelmonops truncatus,Chelmonops_truncatus_FishBase_Chtru_u1.jpg,Chelmonops_truncatus_Bishop_-473926281.jpg,yes,2026-02-05T12:24:18.430840,
Coradion altivelis,Coradion_altivelis_FishBase_Coalt_u0.jpg,Coradion_altivelis_Bishop_-1400875907.jpg,yes,2026-02-05T12:23:24.209624,
Coradion altivelis,Coradion_altivelis_FishBase_Coalt_u1.jpg,Coradion_altivelis_Bishop_1025347564.jpg,yes,2026-02-05T12:24:19.180144,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u5.jpg,Coradion_chrysozonus_Bishop_213329914.jpg,yes,2026-02-05T12:23:29.473036,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u1.jpg,Coradion_chrysozonus_Bishop_-1821725095.jpg,yes,2026-02-05T12:24:19.955965,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u4.jpg,Coradion_chrysozonus_Bishop_1721541363.jpg,yes,2026-02-05T12:24:20.751836,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u3.jpg,Coradion_chrysozonus_Bishop_28243640.jpg,yes,2026-02-05T12:25:17.993806,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u3.jpg,Coradion_chrysozonus_Bishop_1721541363.jpg,no,2026-02-05T12:33:57.721184,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u5.jpg,Coradion_chrysozonus_Bishop_-1821725095.jpg,no,2026-02-05T12:37:43.781884,
Coradion chrysozonus,Coradion_chrysozonus_FishBase_Cochr_u5.jpg,Coradion_chrysozonus_Bishop_1721541363.jpg,no,2026-02-05T12:37:44.889175,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u0.jpg,Coradion_melanopus_Bishop_-1537131019.jpg,yes,2026-02-05T12:23:30.320230,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u1.jpg,Coradion_melanopus_Bishop_726040623.jpg,yes,2026-02-05T12:23:31.121508,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u2.jpg,Coradion_melanopus_Bishop_1537514406.jpg,yes,2026-02-05T12:23:31.917428,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u0.jpg,Coradion_melanopus_Bishop_1397670468.jpg,yes,2026-02-05T12:24:21.594103,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u0.jpg,Coradion_melanopus_Bishop_726040623.jpg,yes,2026-02-05T12:25:18.782218,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u1.jpg,Coradion_melanopus_Bishop_-1537131019.jpg,yes,2026-02-05T12:25:19.644285,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u1.jpg,Coradion_melanopus_Bishop_1397670468.jpg,yes,2026-02-05T12:26:22.052557,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u0.jpg,Coradion_melanopus_Bishop_1537514406.jpg,no,2026-02-05T12:31:08.602877,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u2.jpg,Coradion_melanopus_Bishop_-1537131019.jpg,no,2026-02-05T12:31:09.810587,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u2.jpg,Coradion_melanopus_Bishop_1397670468.jpg,no,2026-02-05T12:32:18.144036,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u1.jpg,Coradion_melanopus_Bishop_1537514406.jpg,no,2026-02-05T12:36:35.306388,
Coradion melanopus,Coradion_melanopus_FishBase_Comel_u2.jpg,Coradion_melanopus_Bishop_726040623.jpg,no,2026-02-05T12:36:36.950929,
Forcipiger flavissimus,Forcipiger_flavissimus_FishBase_Fofla_u3.jpg,Forcipiger_flavissimus_Bishop_-1224605166.jpg,yes,2026-02-05T12:23:32.751209,
Forcipiger flavissimus,Forcipiger_flavissimus_FishBase_Fofla_u4.jpg,Forcipiger_flavissimus_Bishop_-1548318421.jpg,yes,2026-02-05T12:24:22.551663,
Forcipiger flavissimus,Forcipiger_flavissimus_FishBase_Fofla_u3.jpg,Forcipiger_flavissimus_Bishop_-1548318421.jpg,yes,2026-02-05T12:25:03.910700,
Forcipiger flavissimus,Forcipiger_flavissimus_FishBase_Fofla_u4.jpg,Forcipiger_flavissimus_Bishop_-1224605166.jpg,yes,2026-02-05T12:25:20.450474,
Forcipiger flavissimus,Forcipiger_flavissimus_FishBase_Fofla_u0.jpg,Forcipiger_flavissimus_Bishop_-1548318421.jpg,no,2026-02-05T12:35:38.450477,
Forcipiger flavissimus,Forcipiger_flavissimus_FishBase_Fofla_u0.jpg,Forcipiger_flavissimus_Bishop_-1224605166.jpg,no,2026-02-05T12:36:38.393320,
Forcipiger longirostris,Forcipiger_longirostris_FishBase_Folon_u2.jpg,Forcipiger_longirostris_Bishop_545316689.jpg,yes,2026-02-05T12:23:34.105361,
Forcipiger longirostris,Forcipiger_longirostris_FishBase_Folon_u0.jpg,Forcipiger_longirostris_Bishop_2048048784.jpg,yes,2026-02-05T12:24:35.873415,
Forcipiger longirostris,Forcipiger_longirostris_FishBase_Folon_u1.jpg,Forcipiger_longirostris_Bishop_2122975038.jpg,yes,2026-02-05T12:25:04.756730,
Hemitaurichthys multispinosus,Hemitaurichthys_multispinosus_FishBase_Hemul_u0.jpg,Hemitaurichthys_multispinosus_Bishop_1514469863.jpg,yes,2026-02-05T12:24:39.023646,
Hemitaurichthys polylepis,Hemitaurichthys_polylepis_FishBase_Hepol_u2.jpg,Hemitaurichthys_polylepis_Bishop_224753564.jpg,yes,2026-02-05T12:25:05.511187,
Hemitaurichthys zoster,Hemitaurichthys_zoster_FishBase_Hezos_u0.jpg,Hemitaurichthys_zoster_Bishop_1598828141.jpg,yes,2026-02-05T12:23:34.918187,
Heniochus acuminatus,Heniochus_acuminatus_FishBase_Heacu_u1.jpg,Heniochus_acuminatus_Bishop_1965411939.jpg,yes,2026-02-05T12:23:35.750830,
Heniochus acuminatus,Heniochus_acuminatus_FishBase_Heacu_u2.jpg,Heniochus_acuminatus_Bishop_2027043176.jpg,yes,2026-02-05T12:23:36.538951,
Heniochus acuminatus,Heniochus_acuminatus_FishBase_Heacu_u4.jpg,Heniochus_acuminatus_Bishop_1817843498.jpg,yes,2026-02-05T12:24:23.348440,
Heniochus acuminatus,Heniochus_acuminatus_FishBase_Heacu_u6.jpg,Heniochus_acuminatus_Bishop_2027043176.jpg,no,2026-02-05T12:37:46.782166,
Heniochus chrysostomus,Heniochus_chrysostomus_FishBase_Hechr_u0.jpg,Heniochus_chrysostomus_Bishop_1854375753.jpg,yes,2026-02-05T12:23:37.342826,
Heniochus diphreutes,Heniochus_diphreutes_FishBase_Hedip_u2.jpg,Heniochus_diphreutes_Bishop_1453219286.jpg,yes,2026-02-05T12:23:38.080348,
Heniochus diphreutes,Heniochus_diphreutes_FishBase_Hedip_u1.jpg,Heniochus_diphreutes_Bishop_1453219286.jpg,no,2026-02-05T12:37:48.198670,
Heniochus intermedius,Heniochus_intermedius_FishBase_Heint_u1.jpg,Heniochus_intermedius_Bishop_-20578450.jpg,yes,2026-02-05T12:23:38.825713,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u2.jpg,Heniochus_monoceros_Bishop_1235534495.jpg,yes,2026-02-05T12:23:39.585618,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u3.jpg,Heniochus_monoceros_Bishop_-980348940.jpg,yes,2026-02-05T12:23:40.280566,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u4.jpg,Heniochus_monoceros_Bishop_1205143013.jpg,yes,2026-02-05T12:23:41.013864,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u2.jpg,Heniochus_monoceros_Bishop_1205143013.jpg,no,2026-02-05T12:28:11.570934,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u4.jpg,Heniochus_monoceros_Bishop_1235534495.jpg,no,2026-02-05T12:29:23.988142,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u1.jpg,Heniochus_monoceros_Bishop_1205143013.jpg,no,2026-02-05T12:32:19.603006,
Heniochus monoceros,Heniochus_monoceros_FishBase_Hemon_u1.jpg,Heniochus_monoceros_Bishop_1235534495.jpg,no,2026-02-05T12:36:39.846889,
Heniochus pleurotaenia,Heniochus_pleurotaenia_FishBase_Heple_u0.jpg,Heniochus_pleurotaenia_Bishop_-1006778558.jpg,yes,2026-02-05T12:23:41.802059,
Heniochus singularius,Heniochus_singularius_FishBase_Hesin_u1.jpg,Heniochus_singularius_Bishop_1959970624.jpg,yes,2026-02-05T12:23:42.497299,
Heniochus singularius,Heniochus_singularius_FishBase_Hesin_u3.jpg,Heniochus_singularius_Bishop_2065781403.jpg,yes,2026-02-05T12:23:43.230982,
Heniochus varius,Heniochus_varius_FishBase_Hevar_u2.jpg,Heniochus_varius_Bishop_2014348865.jpg,yes,2026-02-05T12:24:24.255912,
Parachaetodon ocellatus,Parachaetodon_ocellatus_FishBase_Paoce_u2.jpg,Parachaetodon_ocellatus_Bishop_-154342580.jpg,yes,2026-02-05T12:24:40.435800,
Parachaetodon ocellatus,Parachaetodon_ocellatus_FishBase_Paoce_u3.jpg,Parachaetodon_ocellatus_Bishop_-506807721.jpg,yes,2026-02-05T12:25:06.293787,
Parachaetodon ocellatus,Parachaetodon_ocellatus_FishBase_Paoce_j0.jpg,Parachaetodon_ocellatus_Bishop_-731143075.jpg,yes,2026-02-05T12:29:35.172411,
Parachaetodon ocellatus,Parachaetodon_ocellatus_FishBase_Paoce_u2.jpg,Parachaetodon_ocellatus_Bishop_-506807721.jpg,no,2026-02-05T12:36:41.739276,
Parachaetodon ocellatus,Parachaetodon_ocellatus_FishBase_Paoce_u3.jpg,Parachaetodon_ocellatus_Bishop_-154342580.jpg,no,2026-02-05T12:37:23.976923,
