"PC1","PC2","PC3","PC4","PC5","PC6","species"
0.184862445528233,0.157358360435274,-0.256813369387086,0.284305729120432,0.108339086151501,0.0292176339049844,"Amphichaetodon_howensis"
0.113847807505051,0.28743373851185,-0.562140418274202,0.108085856776275,-0.194136672770393,-0.232074846158704,"Amphichaetodon_melbae"
0.205483712763079,-0.522174186395293,0.327167214250517,0.0858000206006116,0.112203277789889,-0.0461399335139084,"Chelmon_muelleri"
-0.0517521681686171,0.0577432182299288,0.163828649458221,0.162020461650906,0.242752026348068,0.0930956226010909,"Chelmon_rostratus"
0.198698466300276,0.954466951160385,-0.370311253987479,0.0918955861446522,0.00178006853080265,-0.213489603976729,"Chelmonops_curiosus"
0.603761266875319,-0.289560622344833,0.0410962768438067,0.025768833190361,-0.148586087258706,-0.0261676715983498,"Coradion_altivelis"
0.337500040099261,-0.17579451268331,0.263561730030523,0.138834367094178,0.0815953607906269,-0.0744412501608994,"Coradion_melanopus"
-0.0521648741738005,-0.143383293527715,0.158782829082812,0.0352637797484704,0.0171338522944017,0.137297608494075,"Coradion_chrysozonus"
-0.504122083552359,-0.463153766856478,0.342767802960125,-0.0830972640997288,0.158975386653778,-0.135082948971019,"Forcipiger_flavissimus"
-0.380387363251721,0.0287115650754535,0.151047136190278,0.124379370263945,-0.08199985507117,0.0606356894579881,"Forcipiger_longirostris"
-1.38722094813399,-0.695933878184151,-0.204376323260931,-0.0817886535615621,-0.00812896986807991,-0.185594639188519,"Forcipiger_wanai"
-0.382378518509535,-0.27175631335195,0.355183804529842,0.157992522946896,0.0415894922113491,0.0743812370458348,"Hemitaurichthys_polylepis"
-0.468951175995901,0.474959605850192,0.0531111644396294,-0.0813467632769582,0.131144223921201,0.0979591602785668,"Hemitaurichthys_zoster"
-0.749921279447373,0.916727610526382,0.537694641152235,-0.367113061150916,0.0626754294317916,0.188028999468062,"Hemitaurichthys_thompsoni"
0.00551506128738344,0.200064652324367,0.138466627593076,-0.0405137802726687,0.0838710055761999,0.0786773383149478,"Heniochus_acuminatus"
1.06928965773787,-0.000893122849742432,0.221519297882154,-0.0856692471227286,-0.0599028394622012,0.0567326007230058,"Heniochus_intermedius"
0.167795302225456,0.516305062319771,0.0219499628084792,-0.105681491289827,0.0725394316884303,0.0446241472655276,"Heniochus_diphreutes"
0.64645790220206,0.298396250673899,0.42904365680752,-0.0718637187162684,0.00580721601840607,-0.0363798405701744,"Heniochus_singularius"
0.782552001341671,0.308678079431905,0.329164659249468,-0.150028557620397,0.063669781020455,-0.111382191453949,"Heniochus_monoceros"
-0.240350462097465,-0.615700630438703,0.201250964603024,-0.0190402785561189,0.0102567604938874,0.111469162038989,"Heniochus_chrysostomus"
0.144755662001589,-0.257912336485331,0.231699638395608,-1.8165648201361e-05,-0.0402962746868745,-0.0474371091344416,"Heniochus_pleurotaenia"
-0.434178047011504,0.604583158210795,-0.690162076305486,-0.0274644792171168,0.0197811471086951,0.140570438805207,"Heniochus_varius"
-0.0764605171906696,0.719087521278825,-0.0148848395471765,-0.334952605840311,-0.145322171790697,-0.0204536544773802,"Johnrandallia_nigrirostris"
0.475774312795049,-0.692820370349493,-0.0205693950219538,-0.0409791254371225,-0.0578794335908126,0.272073807476066,"Chaetodon_adiergastos"
0.150976737597861,-0.536079509240777,0.384951665600803,0.0585236797015644,-0.139909127641206,0.0442672407513624,"Chaetodon_auripes"
0.0294535601269723,-0.378027749575762,0.0810796245891591,-0.2326908357213,-0.00573669450068952,0.442829870464334,"Chaetodon_fasciatus"
