filename,species,directory,annotation_type,annotation_detail,n_fish_noted,annotated_by,date_annotated
Chelmon_rostratus_iNaturalist_422514686.jpg,Chelmon rostratus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chelmon_rostratus_iNaturalist_579723287.jpg,Chelmon rostratus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chelmonops_curiosus_FishBase_Chcur_u0.jpg,Chelmonops curiosus,images,outlier,large_mask,,pipeline,2026-02-04
Chelmonops_curiosus_iNaturalist_13983228.jpg,Chelmonops curiosus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chelmonops_curiosus_iNaturalist_199284350.jpg,Chelmonops curiosus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chelmonops_curiosus_iNaturalist_23672257.jpg,Chelmonops curiosus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chelmonops_curiosus_iNaturalist_23672405.jpg,Chelmonops curiosus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chelmonops_truncatus_iNaturalist_42619218.jpg,Chelmonops truncatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Coradion_altivelis_Bishop_1025347564.jpg,Coradion altivelis,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Coradion_altivelis_iNaturalist_154303836.jpg,Coradion altivelis,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Coradion_altivelis_iNaturalist_154303839.jpg,Coradion altivelis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Coradion_altivelis_iNaturalist_283987512.jpg,Coradion altivelis,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Coradion_chrysozonus_iNaturalist_266332535.jpg,Coradion chrysozonus,images_inaturalist,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Coradion_chrysozonus_iNaturalist_277154827.jpg,Coradion chrysozonus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Coradion_chrysozonus_iNaturalist_336902408.jpg,Coradion chrysozonus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Coradion_melanopus_iNaturalist_471470053.jpg,Coradion melanopus,images_inaturalist,outlier,color_outlier; small_mask,,pipeline,2026-02-04
Coradion_melanopus_iNaturalist_591247918.jpg,Coradion melanopus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Coradion_melanopus_iNaturalist_594962045.jpg,Coradion melanopus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Coradion_melanopus_iNaturalist_80459445.jpg,Coradion melanopus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Forcipiger_flavissimus_Bishop_-1224605166.jpg,Forcipiger flavissimus,images_bishop,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Forcipiger_flavissimus_FishBase_Fofla_u3.jpg,Forcipiger flavissimus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Forcipiger_flavissimus_iNaturalist_237549065.jpg,Forcipiger flavissimus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Forcipiger_flavissimus_iNaturalist_59975862.jpg,Forcipiger flavissimus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Forcipiger_longirostris_Bishop_2048048784.jpg,Forcipiger longirostris,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Forcipiger_longirostris_Bishop_545316689.jpg,Forcipiger longirostris,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Forcipiger_longirostris_iNaturalist_415726122.jpg,Forcipiger longirostris,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Forcipiger_longirostris_iNaturalist_474224006.jpg,Forcipiger longirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Forcipiger_longirostris_iNaturalist_474224219.jpg,Forcipiger longirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Forcipiger_longirostris_iNaturalist_474224273.jpg,Forcipiger longirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Forcipiger_longirostris_iNaturalist_72235.jpg,Forcipiger longirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Forcipiger_wanai_iNaturalist_435111986.jpg,Forcipiger wanai,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Hemitaurichthys_polylepis_Bishop_224753564.jpg,Hemitaurichthys polylepis,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Hemitaurichthys_polylepis_FishBase_Hepol_u7.jpg,Hemitaurichthys polylepis,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_polylepis_iNaturalist_187785592.jpg,Hemitaurichthys polylepis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_polylepis_iNaturalist_237757988.jpg,Hemitaurichthys polylepis,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Hemitaurichthys_polylepis_iNaturalist_327765402.jpg,Hemitaurichthys polylepis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_polylepis_iNaturalist_377517077.jpg,Hemitaurichthys polylepis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_thompsoni_FishPix_76147AF.jpg,Hemitaurichthys thompsoni,images,outlier,large_mask,,pipeline,2026-02-04
Hemitaurichthys_thompsoni_FishBase_Hetho_u0.jpg,Hemitaurichthys thompsoni,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Hemitaurichthys_thompsoni_iNaturalist_122841071.jpg,Hemitaurichthys thompsoni,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Hemitaurichthys_thompsoni_iNaturalist_601149946.jpg,Hemitaurichthys thompsoni,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_Bishop_1598828141.jpg,Hemitaurichthys zoster,images_bishop,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Hemitaurichthys_zoster_FishBase_Hezos_u0.jpg,Hemitaurichthys zoster,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_15934136.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_485085859.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_567879903.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_568089875.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_601708912.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_602702709.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_602702894.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_77719643.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_acuminatus_Bishop_1965411939.jpg,Heniochus acuminatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Heniochus_acuminatus_FishBase_Heacu_j0.jpg,Heniochus acuminatus,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Heniochus_acuminatus_FishBase_Heacu_u1.jpg,Heniochus acuminatus,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Heniochus_acuminatus_FishBase_Heacu_u3.jpg,Heniochus acuminatus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_acuminatus_FishBase_Heacu_ug.jpg,Heniochus acuminatus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_acuminatus_iNaturalist_20970094.jpg,Heniochus acuminatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_acuminatus_iNaturalist_230063607.jpg,Heniochus acuminatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_acuminatus_iNaturalist_598752856.jpg,Heniochus acuminatus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Heniochus_acuminatus_iNaturalist_598753383.jpg,Heniochus acuminatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_chrysostomus_Bishop_1854375753.jpg,Heniochus chrysostomus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Heniochus_chrysostomus_FishBase_Hechr_u2.jpg,Heniochus chrysostomus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_237286772.jpg,Heniochus chrysostomus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_237286787.jpg,Heniochus chrysostomus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_237980308.jpg,Heniochus chrysostomus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_9703424.jpg,Heniochus chrysostomus,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_9703440.jpg,Heniochus chrysostomus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_9703441.jpg,Heniochus chrysostomus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_diphreutes_FishPix_11583AF.jpg,Heniochus diphreutes,images,outlier,large_mask,,pipeline,2026-02-04
Heniochus_diphreutes_Bishop_1453219286.jpg,Heniochus diphreutes,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Heniochus_diphreutes_iNaturalist_178101152.jpg,Heniochus diphreutes,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Heniochus_diphreutes_iNaturalist_178101157.jpg,Heniochus diphreutes,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_diphreutes_iNaturalist_605814253.jpg,Heniochus diphreutes,images_inaturalist,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Heniochus_diphreutes_iNaturalist_605814292.jpg,Heniochus diphreutes,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Heniochus_intermedius_iNaturalist_190615451.jpg,Heniochus intermedius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_intermedius_iNaturalist_466154072.jpg,Heniochus intermedius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_intermedius_iNaturalist_468855261.jpg,Heniochus intermedius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_monoceros_FishBase_Hemon_u6.jpg,Heniochus monoceros,images_fishbase_extra,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Heniochus_monoceros_iNaturalist_580445463.jpg,Heniochus monoceros,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_monoceros_iNaturalist_580445465.jpg,Heniochus monoceros,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_monoceros_iNaturalist_580445466.jpg,Heniochus monoceros,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_monoceros_iNaturalist_580445490.jpg,Heniochus monoceros,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_pleurotaenia_FishBase_Heple_u2.jpg,Heniochus pleurotaenia,images,outlier,large_mask,,pipeline,2026-02-04
Heniochus_pleurotaenia_Bishop_-1006778558.jpg,Heniochus pleurotaenia,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Heniochus_pleurotaenia_FishBase_Heple_u0.jpg,Heniochus pleurotaenia,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Heniochus_pleurotaenia_iNaturalist_474493863.jpg,Heniochus pleurotaenia,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_pleurotaenia_iNaturalist_474493865.jpg,Heniochus pleurotaenia,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_pleurotaenia_iNaturalist_593339892.jpg,Heniochus pleurotaenia,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Heniochus_singularius_iNaturalist_19670206.jpg,Heniochus singularius,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Heniochus_singularius_iNaturalist_340601370.jpg,Heniochus singularius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_singularius_iNaturalist_478493440.jpg,Heniochus singularius,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_singularius_iNaturalist_483418197.jpg,Heniochus singularius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_singularius_iNaturalist_483418203.jpg,Heniochus singularius,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Heniochus_singularius_iNaturalist_483418207.jpg,Heniochus singularius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_varius_Bishop_2014348865.jpg,Heniochus varius,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Heniochus_varius_iNaturalist_294238984.jpg,Heniochus varius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_varius_iNaturalist_395588221.jpg,Heniochus varius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_varius_iNaturalist_558793993.jpg,Heniochus varius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Heniochus_varius_iNaturalist_60367466.jpg,Heniochus varius,images_inaturalist,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Johnrandallia_nigrirostris_FishBase_Jonig_u3.jpg,Johnrandallia nigrirostris,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Johnrandallia_nigrirostris_iNaturalist_140802403.jpg,Johnrandallia nigrirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Johnrandallia_nigrirostris_iNaturalist_299336234.jpg,Johnrandallia nigrirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Parachaetodon_ocellatus_iNaturalist_101338050.jpg,Parachaetodon ocellatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Parachaetodon_ocellatus_iNaturalist_10940553.jpg,Parachaetodon ocellatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Prognathodes_aculeatus_iNaturalist_525211901.jpg,Prognathodes aculeatus,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Prognathodes_aculeatus_iNaturalist_601647878.jpg,Prognathodes aculeatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_aya_iNaturalist_345856582.jpg,Prognathodes aya,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_carlhubbsi_iNaturalist_296851093.jpg,Prognathodes carlhubbsi,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_falcifer_iNaturalist_439465583.jpg,Prognathodes falcifer,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_falcifer_iNaturalist_440145575.jpg,Prognathodes falcifer,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_falcifer_iNaturalist_44348913.jpg,Prognathodes falcifer,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_falcifer_iNaturalist_60191150.jpg,Prognathodes falcifer,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_guyanensis_FishPix_89093AF.jpg,Prognathodes guyanensis,images,outlier,large_mask,,pipeline,2026-02-04
Prognathodes_guyanensis_iNaturalist_456412996.jpg,Prognathodes guyanensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_166670964.jpg,Prognathodes marcellae,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_184144288.jpg,Prognathodes marcellae,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_184144302.jpg,Prognathodes marcellae,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_219633983.jpg,Prognathodes marcellae,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_244937622.jpg,Prognathodes marcellae,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_273249646.jpg,Prognathodes marcellae,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Roa_modesta_iNaturalist_200235685.jpg,Roa modesta,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Roa_modesta_iNaturalist_351064648.jpg,Roa modesta,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Roa_modesta_iNaturalist_475502900.jpg,Roa modesta,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_33167253.jpg,Amphichaetodon howensis,images_inaturalist,multi_fish_inat,4 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,4,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_392179799.jpg,Amphichaetodon howensis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Amphichaetodon_melbae_iNaturalist_577502906.jpg,Amphichaetodon melbae,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_argentatus_iNaturalist_263052559.jpg,Chaetodon argentatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_assarius_iNaturalist_599485831.jpg,Chaetodon assarius,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_aureofasciatus_iNaturalist_175593141.jpg,Chaetodon aureofasciatus,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_auripes_iNaturalist_576758934.jpg,Chaetodon auripes,images_inaturalist,multi_fish_inat,4 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,4,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_3125075.jpg,Chaetodon austriacus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_606348798.jpg,Chaetodon austriacus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_blackburnii_iNaturalist_247677288.jpg,Chaetodon blackburnii,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_collare_iNaturalist_249083568.jpg,Chaetodon collare,images_inaturalist,multi_fish_inat,4 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,4,pipeline,2026-02-04
Chaetodon_collare_iNaturalist_603923252.jpg,Chaetodon collare,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_daedalma_iNaturalist_390092673.jpg,Chaetodon daedalma,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_daedalma_iNaturalist_78269334.jpg,Chaetodon daedalma,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_decussatus_iNaturalist_42777173.jpg,Chaetodon decussatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_decussatus_iNaturalist_60833629.jpg,Chaetodon decussatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_349460578.jpg,Chaetodon dolosus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_ephippium_iNaturalist_330181465.jpg,Chaetodon ephippium,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_falcula_iNaturalist_340839235.jpg,Chaetodon falcula,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_guttatissimus_iNaturalist_474997418.jpg,Chaetodon guttatissimus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_1461105.jpg,Chaetodon humeralis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_456296117.jpg,Chaetodon humeralis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_479599038.jpg,Chaetodon interruptus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_82279573.jpg,Chaetodon interruptus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_82279598.jpg,Chaetodon interruptus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_82279627.jpg,Chaetodon interruptus,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_9952627.jpg,Chaetodon lineolatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_474014549.jpg,Chaetodon litus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_534683960.jpg,Chaetodon litus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_534683999.jpg,Chaetodon litus,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_lunula_iNaturalist_331.jpg,Chaetodon lunula,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_madagaskariensis_iNaturalist_554082386.jpg,Chaetodon madagaskariensis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_marleyi_iNaturalist_547984306.jpg,Chaetodon marleyi,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_228710894.jpg,Chaetodon melannotus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_241736994.jpg,Chaetodon melannotus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_melapterus_iNaturalist_302828066.jpg,Chaetodon melapterus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_melapterus_iNaturalist_612969819.jpg,Chaetodon melapterus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_melapterus_iNaturalist_613002357.jpg,Chaetodon melapterus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_mertensii_iNaturalist_287390665.jpg,Chaetodon mertensii,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_mertensii_iNaturalist_359657684.jpg,Chaetodon mertensii,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_miliaris_iNaturalist_179529915.jpg,Chaetodon miliaris,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_multicinctus_iNaturalist_178987277.jpg,Chaetodon multicinctus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_multicinctus_iNaturalist_51887092.jpg,Chaetodon multicinctus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_nigropunctatus_iNaturalist_604765404.jpg,Chaetodon nigropunctatus,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_nippon_iNaturalist_574792403.jpg,Chaetodon nippon,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_ocellatus_iNaturalist_441973517.jpg,Chaetodon ocellatus,images_inaturalist,multi_fish_inat,18 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,18,pipeline,2026-02-04
Chaetodon_ocellicaudus_iNaturalist_530620209.jpg,Chaetodon ocellicaudus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_octofasciatus_iNaturalist_482079348.jpg,Chaetodon octofasciatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_ornatissimus_iNaturalist_179799134.jpg,Chaetodon ornatissimus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_ornatissimus_iNaturalist_442103313.jpg,Chaetodon ornatissimus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_paucifasciatus_iNaturalist_157577598.jpg,Chaetodon paucifasciatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_pelewensis_iNaturalist_487815372.jpg,Chaetodon pelewensis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
