filename,filepath,source,species_raw,species_canonical,is_randall,taxonomy_updated
Heniochus_acuminatus_Bishop_1965411939.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Heniochus_acuminatus_Bishop_1965411939.jpg,bishop,Heniochus acuminatus,Heniochus acuminatus,True,False
Chaetodon_ulietensis_Bishop_-201975074.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ulietensis_Bishop_-201975074.jpg,bishop,Chaetodon ulietensis,Chaetodon ulietensis,True,False
Chaetodon_zanzibariensis_Bishop_-1292827274.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_zanzibariensis_Bishop_-1292827274.jpg,bishop,Chaetodon zanzibariensis,Chaetodon zanzibarensis,True,True
Chaetodon_unimaculatus_Bishop_-538563321.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_unimaculatus_Bishop_-538563321.jpg,bishop,Chaetodon unimaculatus,Chaetodon unimaculatus,True,False
Chaetodon_ornatissimus_Bishop_164962524.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ornatissimus_Bishop_164962524.jpg,bishop,Chaetodon ornatissimus,Chaetodon ornatissimus,True,False
Chaetodon_citrinellus_Bishop_1043818087.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_citrinellus_Bishop_1043818087.jpg,bishop,Chaetodon citrinellus,Chaetodon citrinellus,True,False
Chaetodon_wiebeli_Bishop_532247427.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_wiebeli_Bishop_532247427.jpg,bishop,Chaetodon wiebeli,Chaetodon wiebeli,True,False
Chaetodon_declivis_Bishop_-405463978.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_declivis_Bishop_-405463978.jpg,bishop,Chaetodon declivis,Chaetodon declivis,True,False
Chaetodon_declivis_Bishop_1376440265.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_declivis_Bishop_1376440265.jpg,bishop,Chaetodon declivis,Chaetodon declivis,True,False
Chaetodon_ocellicaudus_Bishop_958979710.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ocellicaudus_Bishop_958979710.jpg,bishop,Chaetodon ocellicaudus,Chaetodon ocellicaudus,True,False
Chaetodon_flavocoronatus_Bishop_-1599575846.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_flavocoronatus_Bishop_-1599575846.jpg,bishop,Chaetodon flavocoronatus,Chaetodon flavocoronatus,True,False
Chaetodon_mertensii_Bishop_2125964090.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_mertensii_Bishop_2125964090.jpg,bishop,Chaetodon mertensii,Chaetodon mertensii,True,False
Chaetodon_vagabundus_Bishop_397124810.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_vagabundus_Bishop_397124810.jpg,bishop,Chaetodon vagabundus,Chaetodon vagabundus,True,False
Chaetodon_baronessa_Bishop_918345433.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_baronessa_Bishop_918345433.jpg,bishop,Chaetodon baronessa,Chaetodon baronessa,True,False
Chaetodon_vagabundus_Bishop_2044270221.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_vagabundus_Bishop_2044270221.jpg,bishop,Chaetodon vagabundus,Chaetodon vagabundus,True,False
Heniochus_chrysostomus_Bishop_1854375753.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Heniochus_chrysostomus_Bishop_1854375753.jpg,bishop,Heniochus chrysostomus,Heniochus chrysostomus,True,False
Heniochus_monoceros_Bishop_1205143013.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Heniochus_monoceros_Bishop_1205143013.jpg,bishop,Heniochus monoceros,Heniochus monoceros,True,False
Chaetodon_lunula_Bishop_1720571305.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lunula_Bishop_1720571305.jpg,bishop,Chaetodon lunula,Chaetodon lunula,True,False
Chaetodon_kleinii_Bishop_977649394.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_kleinii_Bishop_977649394.jpg,bishop,Chaetodon kleinii,Chaetodon kleinii,True,False
Chaetodon_bennetti_Bishop_711591108.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_bennetti_Bishop_711591108.jpg,bishop,Chaetodon bennetti,Chaetodon bennetti,True,False
Chelmon_muelleri_Bishop_1919363298.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chelmon_muelleri_Bishop_1919363298.jpg,bishop,Chelmon muelleri,Chelmon muelleri,True,False
Chaetodon_lineolatus_Bishop_1526268337.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lineolatus_Bishop_1526268337.jpg,bishop,Chaetodon lineolatus,Chaetodon lineolatus,True,False
Chaetodon_austriacus_Bishop_-1737564550.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_austriacus_Bishop_-1737564550.jpg,bishop,Chaetodon austriacus,Chaetodon austriacus,True,False
Chaetodon_smithi_Bishop_-756583267.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_smithi_Bishop_-756583267.jpg,bishop,Chaetodon smithi,Chaetodon smithi,True,False
Chaetodon_trifascialis_Bishop_-500274613.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_trifascialis_Bishop_-500274613.jpg,bishop,Chaetodon trifascialis,Chaetodon trifascialis,True,False
Chaetodon_tinkeri_Bishop_-1989865351.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_tinkeri_Bishop_-1989865351.jpg,bishop,Chaetodon tinkeri,Chaetodon tinkeri,True,False
Chaetodon_guentheri_Bishop_-184146759.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_guentheri_Bishop_-184146759.jpg,bishop,Chaetodon guentheri,Chaetodon guentheri,True,False
Chelmon_muelleri_Bishop_425540539.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chelmon_muelleri_Bishop_425540539.jpg,bishop,Chelmon muelleri,Chelmon muelleri,True,False
Forcipiger_longirostris_Bishop_2048048784.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Forcipiger_longirostris_Bishop_2048048784.jpg,bishop,Forcipiger longirostris,Forcipiger longirostris,True,False
Chaetodon_baronessa_Bishop_601798515.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_baronessa_Bishop_601798515.jpg,bishop,Chaetodon baronessa,Chaetodon baronessa,True,False
Chaetodon_auriga_Bishop_843681634.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auriga_Bishop_843681634.jpg,bishop,Chaetodon auriga,Chaetodon auriga,True,False
Chaetodon_kleinii_Bishop_-1577854379.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_kleinii_Bishop_-1577854379.jpg,bishop,Chaetodon kleinii,Chaetodon kleinii,True,False
Chaetodon_trichrous_Bishop_-192591132.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_trichrous_Bishop_-192591132.jpg,bishop,Chaetodon trichrous,Chaetodon trichrous,True,False
Heniochus_diphreutes_Bishop_1453219286.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Heniochus_diphreutes_Bishop_1453219286.jpg,bishop,Heniochus diphreutes,Heniochus diphreutes,True,False
Chaetodon_plebeius_Bishop_-531604202.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_plebeius_Bishop_-531604202.jpg,bishop,Chaetodon plebeius,Chaetodon plebeius,True,False
Parachaetodon_ocellatus_Bishop_-731143075.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Parachaetodon_ocellatus_Bishop_-731143075.jpg,bishop,Parachaetodon ocellatus,Parachaetodon ocellatus,True,False
Chaetodon_guttatissimus_Bishop_-397235578.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_guttatissimus_Bishop_-397235578.jpg,bishop,Chaetodon guttatissimus,Chaetodon guttatissimus,True,False
Chaetodon_ornatissimus_Bishop_553414317.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ornatissimus_Bishop_553414317.jpg,bishop,Chaetodon ornatissimus,Chaetodon ornatissimus,True,False
Chaetodon_declivis_Bishop_-274435096.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_declivis_Bishop_-274435096.jpg,bishop,Chaetodon declivis,Chaetodon declivis,True,False
Chaetodon_auriga_Bishop_-2122348146.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auriga_Bishop_-2122348146.jpg,bishop,Chaetodon auriga,Chaetodon auriga,True,False
Chaetodon_citrinellus_Bishop_-1937929700.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_citrinellus_Bishop_-1937929700.jpg,bishop,Chaetodon citrinellus,Chaetodon citrinellus,True,False
Chaetodon_plebeius_Bishop_-243381367.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_plebeius_Bishop_-243381367.jpg,bishop,Chaetodon plebeius,Chaetodon plebeius,True,False
Chaetodon_lineolatus_Bishop_-879271097.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lineolatus_Bishop_-879271097.jpg,bishop,Chaetodon lineolatus,Chaetodon lineolatus,True,False
Chaetodon_blackburnii_Bishop_-410407509.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_blackburnii_Bishop_-410407509.jpg,bishop,Chaetodon blackburnii,Chaetodon blackburnii,True,False
Chaetodon_paucifasciatus_Bishop_-1576082838.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_paucifasciatus_Bishop_-1576082838.jpg,bishop,Chaetodon paucifasciatus,Chaetodon paucifasciatus,True,False
Chaetodon_excelsa_Bishop_853070272.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_excelsa_Bishop_853070272.jpg,bishop,Chaetodon excelsa,Roa excelsa,True,True
Chaetodon_dolosus_Bishop_-1008609691.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_dolosus_Bishop_-1008609691.jpg,bishop,Chaetodon dolosus,Chaetodon dolosus,True,False
Hemitaurichthys_multispinosus_Bishop_1514469863.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Hemitaurichthys_multispinosus_Bishop_1514469863.jpg,bishop,Hemitaurichthys multispinosus,Hemitaurichthys multispinosus,True,False
Chaetodon_unimaculatus_Bishop_-2035665860.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_unimaculatus_Bishop_-2035665860.jpg,bishop,Chaetodon unimaculatus,Chaetodon unimaculatus,True,False
Chaetodon_smithi_Bishop_-1166721005.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_smithi_Bishop_-1166721005.jpg,bishop,Chaetodon smithi,Chaetodon smithi,True,False
Coradion_chrysozonus_Bishop_28243640.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Coradion_chrysozonus_Bishop_28243640.jpg,bishop,Coradion chrysozonus,Coradion chrysozonus,True,False
Hemitaurichthys_polylepis_Bishop_224753564.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Hemitaurichthys_polylepis_Bishop_224753564.jpg,bishop,Hemitaurichthys polylepis,Hemitaurichthys polylepis,True,False
Chaetodon_citrinellus_Bishop_520787921.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_citrinellus_Bishop_520787921.jpg,bishop,Chaetodon citrinellus,Chaetodon citrinellus,True,False
Coradion_melanopus_Bishop_1537514406.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Coradion_melanopus_Bishop_1537514406.jpg,bishop,Coradion melanopus,Coradion melanopus,True,False
Heniochus_acuminatus_Bishop_2027043176.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Heniochus_acuminatus_Bishop_2027043176.jpg,bishop,Heniochus acuminatus,Heniochus acuminatus,True,False
Chaetodon_adiergastos_Bishop_1979529705.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_adiergastos_Bishop_1979529705.jpg,bishop,Chaetodon adiergastos,Chaetodon adiergastos,True,False
Chaetodon_gardineri_Bishop_-1706450280.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_gardineri_Bishop_-1706450280.jpg,bishop,Chaetodon gardineri,Chaetodon gardineri,True,False
Chaetodon_modestus_Bishop_316109402.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_modestus_Bishop_316109402.jpg,bishop,Chaetodon modestus,Chaetodon modestus,True,False
Chaetodon_nigropunctatus_Bishop_276052843.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_nigropunctatus_Bishop_276052843.jpg,bishop,Chaetodon nigropunctatus,Chaetodon nigropunctatus,True,False
Chaetodon_octofasciatus_Bishop_1838436391.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_octofasciatus_Bishop_1838436391.jpg,bishop,Chaetodon octofasciatus,Chaetodon octofasciatus,True,False
Chaetodon_auriga_Bishop_1988149751.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auriga_Bishop_1988149751.jpg,bishop,Chaetodon auriga,Chaetodon auriga,True,False
Chaetodon_fasciatus_Bishop_-1886056978.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_fasciatus_Bishop_-1886056978.jpg,bishop,Chaetodon fasciatus,Chaetodon fasciatus,True,False
Chaetodon_litus_Bishop_1983788749.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_litus_Bishop_1983788749.jpg,bishop,Chaetodon litus,Chaetodon litus,True,False
Chaetodon_auriga_Bishop_1547714619.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auriga_Bishop_1547714619.jpg,bishop,Chaetodon auriga,Chaetodon auriga,True,False
Chaetodon_semeion_Bishop_238560942.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_semeion_Bishop_238560942.jpg,bishop,Chaetodon semeion,Chaetodon semeion,True,False
Chaetodon_xanthurus_Bishop_-858508951.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_xanthurus_Bishop_-858508951.jpg,bishop,Chaetodon xanthurus,Chaetodon xanthurus,True,False
Chaetodon_auripes_Bishop_1839596140.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auripes_Bishop_1839596140.jpg,bishop,Chaetodon auripes,Chaetodon auripes,True,False
Chaetodon_lunula_Bishop_-530805309.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lunula_Bishop_-530805309.jpg,bishop,Chaetodon lunula,Chaetodon lunula,True,False
Chaetodon_aureofasciatus_Bishop_1459626629.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_aureofasciatus_Bishop_1459626629.jpg,bishop,Chaetodon aureofasciatus,Chaetodon aureofasciatus,True,False
Chaetodon_lineolatus_Bishop_1821004318.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_lineolatus_Bishop_1821004318.jpg,bishop,Chaetodon lineolatus,Chaetodon lineolatus,True,False
Chelmon_rostratus_Bishop_-1630595999.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chelmon_rostratus_Bishop_-1630595999.jpg,bishop,Chelmon rostratus,Chelmon rostratus,True,False
Chaetodon_auriga_Bishop_1449897185.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auriga_Bishop_1449897185.jpg,bishop,Chaetodon auriga,Chaetodon auriga,True,False
Amphichaetodon_howensis_Bishop_472868867.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Amphichaetodon_howensis_Bishop_472868867.jpg,bishop,Amphichaetodon howensis,Amphichaetodon howensis,True,False
Chelmon_marginalis_Bishop_-336691052.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chelmon_marginalis_Bishop_-336691052.jpg,bishop,Chelmon marginalis,Chelmon marginalis,True,False
Chaetodon_meyeri_Bishop_-146742631.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_meyeri_Bishop_-146742631.jpg,bishop,Chaetodon meyeri,Chaetodon meyeri,True,False
Chaetodon_auriga_Bishop_415255648.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_auriga_Bishop_415255648.jpg,bishop,Chaetodon auriga,Chaetodon auriga,True,False
Coradion_melanopus_Bishop_1397670468.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Coradion_melanopus_Bishop_1397670468.jpg,bishop,Coradion melanopus,Coradion melanopus,True,False
Coradion_chrysozonus_Bishop_1721541363.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Coradion_chrysozonus_Bishop_1721541363.jpg,bishop,Coradion chrysozonus,Coradion chrysozonus,True,False
Chaetodon_ephippium_Bishop_-1248760382.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ephippium_Bishop_-1248760382.jpg,bishop,Chaetodon ephippium,Chaetodon ephippium,True,False
Chaetodon_rainfordi_Bishop_-805104421.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_rainfordi_Bishop_-805104421.jpg,bishop,Chaetodon rainfordi,Chaetodon rainfordi,True,False
Chaetodon_guttatissimus_Bishop_-1623433841.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_guttatissimus_Bishop_-1623433841.jpg,bishop,Chaetodon guttatissimus,Chaetodon guttatissimus,True,False
Chaetodon_nippon_Bishop_-751379567.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_nippon_Bishop_-751379567.jpg,bishop,Chaetodon nippon,Chaetodon nippon,True,False
Chaetodon_ephippium_Bishop_-1179871461.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_ephippium_Bishop_-1179871461.jpg,bishop,Chaetodon ephippium,Chaetodon ephippium,True,False
Coradion_chrysozonus_Bishop_-1821725095.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Coradion_chrysozonus_Bishop_-1821725095.jpg,bishop,Coradion chrysozonus,Coradion chrysozonus,True,False
Chelmonops_truncatus_Bishop_-473926281.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chelmonops_truncatus_Bishop_-473926281.jpg,bishop,Chelmonops truncatus,Chelmonops truncatus,True,False
Chaetodon_reticulatus_Bishop_-2063111040.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_reticulatus_Bishop_-2063111040.jpg,bishop,Chaetodon reticulatus,Chaetodon reticulatus,True,False
Coradion_chrysozonus_Bishop_213329914.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Coradion_chrysozonus_Bishop_213329914.jpg,bishop,Coradion chrysozonus,Coradion chrysozonus,True,False
Heniochus_monoceros_Bishop_-980348940.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Heniochus_monoceros_Bishop_-980348940.jpg,bishop,Heniochus monoceros,Heniochus monoceros,True,False
Chaetodon_citrinellus_Bishop_-1191499504.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_citrinellus_Bishop_-1191499504.jpg,bishop,Chaetodon citrinellus,Chaetodon citrinellus,True,False
Chaetodon_melannotus_Bishop_-1689715678.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_melannotus_Bishop_-1689715678.jpg,bishop,Chaetodon melannotus,Chaetodon melannotus,True,False
Chaetodon_fremblii_Bishop_5130835.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_fremblii_Bishop_5130835.jpg,bishop,Chaetodon fremblii,Chaetodon fremblii,True,False
Chaetodon_citrinellus_Bishop_-1736280642.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_citrinellus_Bishop_-1736280642.jpg,bishop,Chaetodon citrinellus,Chaetodon citrinellus,True,False
Chaetodon_mertensii_Bishop_1869466931.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_mertensii_Bishop_1869466931.jpg,bishop,Chaetodon mertensii,Chaetodon mertensii,True,False
Chaetodon_baronessa_Bishop_1152880952.jpg,/Users/michaelalfaro/Dropbox/git/downloading-fish-images-2026/images_bishop/Chaetodon_baronessa_Bishop_1152880952.jpg,bishop,Chaetodon baronessa,Chaetodon baronessa,True,False
